"","Sample","Cluster","Max_Coefficient","Rank"
"set1_3_13939_568_NL_Str5","set1_3_13939_568_NL_Str",4,0.104198126219343,9
"set1_3_13941_568_IBC_Str5","set1_3_13941_568_IBC_Str",4,0.0954804762561003,9
"set1_3_13943_568_DCIS_Str5","set1_3_13943_568_DCIS_Str",4,0.0851685096103248,9
"set1_3_13947_570_CCC_Str_15","set1_3_13947_570_CCC_Str_1",4,0.118409947843486,9
"set1_3_13949_570_IBC_Str5","set1_3_13949_570_IBC_Str",4,0.110967671912021,9
"set1_3_13951_570_DCIS_Str5","set1_3_13951_570_DCIS_Str",4,0.118767447518034,9
"set1_3_13953_570_ADH_Str_15","set1_3_13953_570_ADH_Str_1",4,0.111992505832818,9
"set1_3_13955_570_NL_Str5","set1_3_13955_570_NL_Str",4,0.129695904754491,9
"set1_3_13957_570_CCC_Str_25","set1_3_13957_570_CCC_Str_2",4,0.100577374358802,9
"set1_3_13959_570_CCH_Str5","set1_3_13959_570_CCH_Str",5,0.12109866550238,9
"set1_3_13961_570_ADH_Str_25","set1_3_13961_570_ADH_Str_2",4,0.138750698927409,9
"set1_3_13963_569_IBC_Str5","set1_3_13963_569_IBC_Str",9,0.103412263293218,9
"set1_3_13965_567_EN_Str5","set1_3_13965_567_EN_Str",7,0.13420159905646,9
"set1_3_13969_567_DCIS_Str5","set1_3_13969_567_DCIS_Str",6,0.132921685239497,9
"set1_3_13971_567_IBC_Str5","set1_3_13971_567_IBC_Str",4,0.101519800929995,9
"set1_3_13977_565_EN_Str5","set1_3_13977_565_EN_Str",5,0.12069893360643,9
"set1_3_13983_561_DCIS_Str5","set1_3_13983_561_DCIS_Str",7,0.103388753119553,9
"set1_3_13985_561_IBC_Str5","set1_3_13985_561_IBC_Str",7,0.142034046252734,9
"set1_3_13988_562_DCIS_Str_15","set1_3_13988_562_DCIS_Str_1",4,0.110756340611234,9
"set1_3_13992_562_DCIS_Str_25","set1_3_13992_562_DCIS_Str_2",7,0.0915108559678324,9
"set1_3_13994_562_NL_Str_25","set1_3_13994_562_NL_Str_2",4,0.126944521237602,9
"set1_3_13996_563_NL_Str5","set1_3_13996_563_NL_Str",6,0.123714840889366,9
"set1_3_13998_563_IBC_Str5","set1_3_13998_563_IBC_Str",6,0.137405844367018,9
"set1_3_14002_553_DCIS_Str5","set1_3_14002_553_DCIS_Str",7,0.116320662830312,9
"set1_3_14004_553_IBC_Str5","set1_3_14004_553_IBC_Str",9,0.133538660628243,9
"set1_3_14008_553_EN_Str5","set1_3_14008_553_EN_Str",4,0.112583186729558,9
"set1_3_14013_560_CCC_Str5","set1_3_14013_560_CCC_Str",7,0.124692620363824,9
"set1_3_14015_560_AM_Str5","set1_3_14015_560_AM_Str",4,0.130193849620505,9
"set1_3_14017_560_NL_Str_15","set1_3_14017_560_NL_Str_1",4,0.149291815678666,9
"set1_3_14019_560_NL_Str_25","set1_3_14019_560_NL_Str_2",4,0.110672691683564,9
"set1_3_14021_560_IBC_Str_15","set1_3_14021_560_IBC_Str_1",6,0.133842060185159,9
"set1_3_14023_560_SA_Str5","set1_3_14023_560_SA_Str",4,0.111710845911812,9
"set1_3_14026_560_IBC_Str_25","set1_3_14026_560_IBC_Str_2",4,0.0917262295494135,9
"set1_3_14035_572_IBC_Str5","set1_3_14035_572_IBC_Str",6,0.155911129560459,9
"set1_3_14037_571_NL_Str5","set1_3_14037_571_NL_Str",4,0.120172152274963,9
"set1_3_14039_571_EN_Str5","set1_3_14039_571_EN_Str",6,0.179323232876494,9
"set1_3_14041_571_DCISw_Str5","set1_3_14041_571_DCISw_Str",6,0.173284460986906,9
"set1_3_14043_571_DCIS_Str5","set1_3_14043_571_DCIS_Str",6,0.115033138414851,9
"set1_3_14045_571_IBC_Str_15","set1_3_14045_571_IBC_Str_1",6,0.150876896189946,9
"set1_3_14047_571_IBC_Str_25","set1_3_14047_571_IBC_Str_2",9,0.120908603047052,9
"set1_3_14049_566_IBC_Str5","set1_3_14049_566_IBC_Str",9,0.120448773644893,9
"set1_3_14051_566_DCIS_Str5","set1_3_14051_566_DCIS_Str",6,0.151222261021645,9
"set1_3_14053_566_UDH_Str5","set1_3_14053_566_UDH_Str",4,0.0987586038009479,9
"set1_3_14063_564_DCIS_Str5","set1_3_14063_564_DCIS_Str",6,0.112054212220027,9
"set1_3_14065_564_HP_Str5","set1_3_14065_564_HP_Str",4,0.123242928453709,9
"set1_3_14067_564_NL_Str5","set1_3_14067_564_NL_Str",1,0.156406815484808,9
"set1_3_14069_564_IBC_Str5","set1_3_14069_564_IBC_Str",4,0.101496835881141,9
"set1_3_14071_559_DCIS_Str5","set1_3_14071_559_DCIS_Str",6,0.0994475888595649,9
"set1_3_14073_559_IBC_Str5","set1_3_14073_559_IBC_Str",6,0.0851245387998143,9
"set1_3_14075_559_CCH_Str5","set1_3_14075_559_CCH_Str",7,0.124543831503197,9
"set1_3_14081_558_IBC_Str5","set1_3_14081_558_IBC_Str",4,0.11519203064404,9
"set1_3_14085_558_DCIS_Str_15","set1_3_14085_558_DCIS_Str_1",4,0.121347730471492,9
"set1_3_14093_557_IBC_Str5","set1_3_14093_557_IBC_Str",4,0.107840136752162,9
"set1_3_14095_557_DCIS_Str5","set1_3_14095_557_DCIS_Str",4,0.121054104217713,9
"set1_3_14097_556_IBC_Str_15","set1_3_14097_556_IBC_Str_1",4,0.104991562799277,9
"set1_3_14099_556_ADH_Str_15","set1_3_14099_556_ADH_Str_1",4,0.139857944032116,9
"set1_3_14101_556_ADH_Str_25","set1_3_14101_556_ADH_Str_2",4,0.142314763679532,9
"set1_3_14105_556_IBC_Str_25","set1_3_14105_556_IBC_Str_2",4,0.129802615292647,9
"set1_3_14111_555_IN_Str5","set1_3_14111_555_IN_Str",6,0.121524482067977,9
"set1_3_14113_555_iIBC_Str5","set1_3_14113_555_iIBC_Str",6,0.129801414292296,9
"set1_3_14115_555_IBC_Str5","set1_3_14115_555_IBC_Str",4,0.114529111516199,9
"set4_10_14732_656_IBC_Str5","set4_10_14732_656_IBC_Str",9,0.13934685111164,9
"set4_10_14734_656_BBD_Str5","set4_10_14734_656_BBD_Str",7,0.175260339536924,9
"set4_10_14736_656_NL_Str5","set4_10_14736_656_NL_Str",5,0.123877653919387,9
"set4_10_14738_657_CCC_Str5","set4_10_14738_657_CCC_Str",1,0.12761366931508,9
"set4_10_14740_657_NL_Str5","set4_10_14740_657_NL_Str",1,0.0972118903699489,9
"set4_10_14742_657_DCIS_Str5","set4_10_14742_657_DCIS_Str",9,0.14407096877198,9
"set4_10_14743_657_IBC_Str5","set4_10_14743_657_IBC_Str",9,0.183238248567026,9
"set4_10_14748_658_DCIS_Str5","set4_10_14748_658_DCIS_Str",6,0.152041864480415,9
"set4_10_14749_658_IBC_Str5","set4_10_14749_658_IBC_Str",9,0.149183642628685,9
"set4_10_14750_658_NL_Str5","set4_10_14750_658_NL_Str",5,0.14812350533565,9
"set4_10_14753_659_DCIS_Str5","set4_10_14753_659_DCIS_Str",7,0.104153082862745,9
"set4_10_14754_659_IBC_Str5","set4_10_14754_659_IBC_Str",6,0.0908525314600369,9
"set4_10_14756_659_DCIS_Str5","set4_10_14756_659_DCIS_Str",7,0.148842997255165,9
"set4_10_14758_659_NL_Str5","set4_10_14758_659_NL_Str",1,0.0946810554599893,9
"set4_10_14792_663_DCIS_Str5","set4_10_14792_663_DCIS_Str",1,0.122608267573922,9
"set4_10_14794_663_IBC_Str5","set4_10_14794_663_IBC_Str",1,0.117039792266489,9
"set4_10_14796_663_NL_Str5","set4_10_14796_663_NL_Str",5,0.123886566769163,9
"set4_10_14760_660_IBC_Str5","set4_10_14760_660_IBC_Str",9,0.125063844011531,9
"set4_10_14762_660_DCIS_Str5","set4_10_14762_660_DCIS_Str",7,0.0983230241233998,9
"set4_10_14764_660_NL_Str5","set4_10_14764_660_NL_Str",5,0.0913857789070747,9
"set4_10_14766_660_LVI_Str5","set4_10_14766_660_LVI_Str",6,0.106425266958662,9
"set4_10_14768_661_IBC_Str5","set4_10_14768_661_IBC_Str",9,0.120061571533221,9
"set4_10_14770_661_AM_Str5","set4_10_14770_661_AM_Str",3,0.214539194924986,9
"set4_10_14772_661_ADH_Str5","set4_10_14772_661_ADH_Str",5,0.104605833366708,9
"set4_10_14774_661_DCIS_Str5","set4_10_14774_661_DCIS_Str",3,0.0984104219889791,9
"set4_10_14776_661_ADH_Str5","set4_10_14776_661_ADH_Str",8,0.105004318253317,9
"set4_10_14778_661_NL_Str5","set4_10_14778_661_NL_Str",5,0.110198547330847,9
"set4_10_14780_662_DCIS.1_Str5","set4_10_14780_662_DCIS.1_Str",9,0.161927496598924,9
"set4_10_14782_662_MIV.1_Str5","set4_10_14782_662_MIV.1_Str",9,0.144892759894059,9
"set4_10_14784_662_DCIS.2_Str5","set4_10_14784_662_DCIS.2_Str",9,0.145434400284081,9
"set4_10_14786_662_MIV.2_Str5","set4_10_14786_662_MIV.2_Str",9,0.139939604416223,9
"set4_10_14788_662_DCIS.3_Str5","set4_10_14788_662_DCIS.3_Str",9,0.161302891724222,9
"set4_10_14790_662_IBC_Str5","set4_10_14790_662_IBC_Str",9,0.182879783397974,9
"set4_10_14910_676_DCIS.2_Str5","set4_10_14910_676_DCIS.2_Str",3,0.140913298428478,9
"set4_10_14799_664_BBD_Str5","set4_10_14799_664_BBD_Str",5,0.115365040513425,9
"set4_10_14801_664_IBC_Str5","set4_10_14801_664_IBC_Str",9,0.143845128495541,9
"set4_10_14803_664_ADH_Str5","set4_10_14803_664_ADH_Str",5,0.120506010855041,9
"set4_10_14806_665_IBC_Str5","set4_10_14806_665_IBC_Str",9,0.15446924430136,9
"set4_10_14808_665_inf_NL_Str5","set4_10_14808_665_inf_NL_Str",6,0.155348900164006,9
"set4_10_14860_665_DCIS_Str5","set4_10_14860_665_DCIS_Str",5,0.0943460704600362,9
"set4_10_14811_665_NL_Str5","set4_10_14811_665_NL_Str",5,0.142317919730192,9
"set4_10_14814_666_DCIS_Str5","set4_10_14814_666_DCIS_Str",5,0.107887981653037,9
"set4_10_14815_666_IBC_Str5","set4_10_14815_666_IBC_Str",9,0.159668661412902,9
"set4_10_14817_666_NL_Str5","set4_10_14817_666_NL_Str",5,0.124614081533053,9
"set4_10_14819_666_BBD_Str5","set4_10_14819_666_BBD_Str",5,0.114116172651725,9
"set4_10_14854_671_UDH_Str5","set4_10_14854_671_UDH_Str",5,0.130552338460767,9
"set4_10_14858_671_IBC_Str5","set4_10_14858_671_IBC_Str",9,0.152673486818679,9
"set4_10_14859_671_DCIS_Str5","set4_10_14859_671_DCIS_Str",9,0.145344378605537,9
"set4_10_14861_671_AM_Str5","set4_10_14861_671_AM_Str",3,0.157637077800069,9
"set4_10_14863_671_CCC_Str5","set4_10_14863_671_CCC_Str",5,0.112278147949778,9
"set4_10_14823_667_IBC_Str5","set4_10_14823_667_IBC_Str",9,0.136442381846716,9
"set4_10_14824_667_DCIS_Str5","set4_10_14824_667_DCIS_Str",5,0.102246510617072,9
"set4_10_14825_667_NL_Str5","set4_10_14825_667_NL_Str",5,0.112277883825222,9
"set4_10_14827_668_IBC_Str5","set4_10_14827_668_IBC_Str",9,0.179110745833587,9
"set4_10_14831_668_DCIS_Str5","set4_10_14831_668_DCIS_Str",5,0.0973667949957791,9
"set4_10_14832_668_NL_Str5","set4_10_14832_668_NL_Str",5,0.132972873533565,9
"set4_10_14835_669_IBC_Str5","set4_10_14835_669_IBC_Str",9,0.147188926008854,9
"set4_10_14836_669_NL_Str5","set4_10_14836_669_NL_Str",1,0.183409027743939,9
"set4_10_14838_669_DCIS_Str5","set4_10_14838_669_DCIS_Str",1,0.142068342914085,9
"set4_10_14841_670_EN_Str5","set4_10_14841_670_EN_Str",5,0.102155880636369,9
"set4_10_14842_670_DCIS_Str5","set4_10_14842_670_DCIS_Str",3,0.195451900623456,9
"set4_10_14845_670_DCIS_Str5","set4_10_14845_670_DCIS_Str",3,0.115501169929218,9
"set4_10_14846_670_IBC_Str5","set4_10_14846_670_IBC_Str",3,0.237364086094689,9
"set4_10_14850_670_BBD_Str5","set4_10_14850_670_BBD_Str",2,0.108556692626959,9
"set4_10_14851_670_CCC_Str5","set4_10_14851_670_CCC_Str",5,0.113393869292701,9
"set4_10_14852_670_AM_Str5","set4_10_14852_670_AM_Str",5,0.110062830664676,9
"set4_10_14865_672_inf_NL_Str_S2_R1_0015","set4_10_14865_672_inf_NL_Str_S2_R1_001",5,0.1371174951274,9
"set4_10_14867_672_IBC_Str_1_S4_R1_0015","set4_10_14867_672_IBC_Str_1_S4_R1_001",9,0.185929518214768,9
"set4_10_14871_672_DCIS_Str_S8_R1_0015","set4_10_14871_672_DCIS_Str_S8_R1_001",7,0.0839000636584884,9
"set4_10_14872_672_CaLob_Str_S9_R1_0015","set4_10_14872_672_CaLob_Str_S9_R1_001",6,0.136128559809933,9
"set4_10_14874_672_NL_Str_S11_R1_0015","set4_10_14874_672_NL_Str_S11_R1_001",5,0.154115621868972,9
"set4_10_14877_672_CCC_Str_S14_R1_0015","set4_10_14877_672_CCC_Str_S14_R1_001",5,0.130910731294124,9
"set4_10_14879_673_IBC_Str_S16_R1_0015","set4_10_14879_673_IBC_Str_S16_R1_001",9,0.175973225192722,9
"set4_10_14881_673_DCIS_Str_S18_R1_0015","set4_10_14881_673_DCIS_Str_S18_R1_001",6,0.158651892319016,9
"set4_10_14883_673_NL_Str_S20_R1_0015","set4_10_14883_673_NL_Str_S20_R1_001",5,0.127695443836598,9
"set4_10_14885_673_AM_Str_S22_R1_0015","set4_10_14885_673_AM_Str_S22_R1_001",3,0.143664474817459,9
"set4_10_14887_673_CCC_Str_S24_R1_0015","set4_10_14887_673_CCC_Str_S24_R1_001",5,0.123920911946004,9
"set4_10_14889_673_EN_Str_S26_R1_0015","set4_10_14889_673_EN_Str_S26_R1_001",5,0.122084227860286,9
"set4_10_14891_674_DCIS_Str_S28_R1_0015","set4_10_14891_674_DCIS_Str_S28_R1_001",1,0.13574634821967,9
"set4_10_14893_674_IBC_Str_S30_R1_0015","set4_10_14893_674_IBC_Str_S30_R1_001",9,0.128577919781565,9
"set4_10_14895_674_BBD_Str_S32_R1_0015","set4_10_14895_674_BBD_Str_S32_R1_001",1,0.13299995343778,9
"set4_10_14900_675_EN1_Str_S34_R1_0015","set4_10_14900_675_EN1_Str_S34_R1_001",7,0.153658315163918,9
"set4_10_14902_675_EN2_Str5","set4_10_14902_675_EN2_Str",7,0.167195981297092,9
"set4_10_14903_675_EN3_Str5","set4_10_14903_675_EN3_Str",7,0.196973965062594,9
"set4_10_14906_675_NL_Str5","set4_10_14906_675_NL_Str",5,0.129508434811134,9
"set4_10_14923_677_IBC_Str5","set4_10_14923_677_IBC_Str",9,0.144688703606435,9
"set4_10_14925_677_DCIS_Str5","set4_10_14925_677_DCIS_Str",9,0.116274791697007,9
"set4_10_14927_677_NL_Str5","set4_10_14927_677_NL_Str",5,0.1030463306308,9
"set4_10_14929_677_LVI_Str5","set4_10_14929_677_LVI_Str",9,0.115882831905031,9
"set4_10_14931_678_IBC_Str5","set4_10_14931_678_IBC_Str",9,0.172854178876642,9
"set4_10_14933_678_PLC_Str5","set4_10_14933_678_PLC_Str",5,0.143971213423771,9
"set4_10_14935_678_EN_Str5","set4_10_14935_678_EN_Str",5,0.161017195274755,9
"set4_10_14937_678_NL_Str5","set4_10_14937_678_NL_Str",5,0.138593955363079,9
"set4_10_14939_679_IBC_Str5","set4_10_14939_679_IBC_Str",9,0.190040469254232,9
"set4_10_14941_679_DCIS_Str5","set4_10_14941_679_DCIS_Str",5,0.120752361716034,9
"set4_10_14943_679_NL_Str5","set4_10_14943_679_NL_Str",5,0.141460933901755,9
"set4_10_14955_680_DCIS_2_Str5","set4_10_14955_680_DCIS_2_Str",1,0.137387657238508,9
"set4_10_14957_680_ADH_2_Str5","set4_10_14957_680_ADH_2_Str",1,0.12097721178942,9
"set4_10_14945_680_ADH_1_Str5","set4_10_14945_680_ADH_1_Str",2,0.103337014298706,9
"set4_10_14947_680_UDH_Str5","set4_10_14947_680_UDH_Str",5,0.120091401996212,9
"set4_10_14949_680_NL_Str5","set4_10_14949_680_NL_Str",5,0.0903405488778631,9
"set4_10_14951_680_DCIS_1_Str5","set4_10_14951_680_DCIS_1_Str",1,0.147806407325013,9
"set4_10_14953_680_IBC_Str5","set4_10_14953_680_IBC_Str",9,0.150504365361364,9
"set4_10_14959_680_LG_DCIS_Str5","set4_10_14959_680_LG_DCIS_Str",6,0.113112666180225,9
"set4_10_14961_680_AM_Str5","set4_10_14961_680_AM_Str",3,0.239344773141041,9
"set4_10_14967_681_DCIS_Str5","set4_10_14967_681_DCIS_Str",1,0.0936834721843844,9
"set4_10_14969_681_AM_Str5","set4_10_14969_681_AM_Str",3,0.170704713475379,9
"set4_10_14971_681_EN_Str5","set4_10_14971_681_EN_Str",1,0.121619251697635,9
"set4_10_14973_681_ADH_1_Str5","set4_10_14973_681_ADH_1_Str",5,0.100980055787978,9
"set4_10_14975_681_IBC_Str5","set4_10_14975_681_IBC_Str",9,0.182628669283012,9
"set4_10_14977_681_NL_Str5","set4_10_14977_681_NL_Str",5,0.152419155872275,9
"set4_10_14979_682_NL_Str5","set4_10_14979_682_NL_Str",5,0.122739647214967,9
"set4_10_14981_682_EN_Str5","set4_10_14981_682_EN_Str",8,0.0973897363482419,9
"set4_10_14983_682_IBC_Str5","set4_10_14983_682_IBC_Str",9,0.13908397475488,9
"set4_10_14985_682_Inf_NL_Str5","set4_10_14985_682_Inf_NL_Str",6,0.127704908789214,9
"set4_10_14988_683_DCIS_Str5","set4_10_14988_683_DCIS_Str",6,0.0843781033391233,9
"set4_10_14991_684_ADH_DCIS_Str5","set4_10_14991_684_ADH_DCIS_Str",9,0.0997026174840348,9
"set4_10_14993_684_DCIS_Str5","set4_10_14993_684_DCIS_Str",6,0.121759804668096,9
"set4_10_14995_684_NL_Str5","set4_10_14995_684_NL_Str",5,0.129931670369926,9
"set4_10_14997_684_IBC_Str5","set4_10_14997_684_IBC_Str",9,0.164399521824882,9
"set4_10_14999_685_DCIS_Str5","set4_10_14999_685_DCIS_Str",9,0.0963755929487989,9
"set4_10_15001_685_IBC_Str5","set4_10_15001_685_IBC_Str",9,0.124079968898991,9
"set4_10_15003_685_NL_Str5","set4_10_15003_685_NL_Str",5,0.12256753566416,9
"set4_10_15005_685_EN_Str5","set4_10_15005_685_EN_Str",5,0.131314634922075,9
"set4_10_15014_687_DCIS_1_Str5","set4_10_15014_687_DCIS_1_Str",9,0.122121871909162,9
"set4_10_15016_687_DCIS_2_Str5","set4_10_15016_687_DCIS_2_Str",6,0.161666212450158,9
"set4_10_15018_687_UDH_Str5","set4_10_15018_687_UDH_Str",5,0.119657072745924,9
"set4_10_15020_687_EN_Str5","set4_10_15020_687_EN_Str",2,0.106505393010177,9
"set4_10_15022_687_NL_Str5","set4_10_15022_687_NL_Str",5,0.159622791639975,9
"set4_10_15026_688_EN_1_Str5","set4_10_15026_688_EN_1_Str",6,0.0951728251805237,9
"set4_10_14912_676_EN_Str5","set4_10_14912_676_EN_Str",7,0.159648213358077,9
"set4_10_14914_676_BBD_2_Str5","set4_10_14914_676_BBD_2_Str",7,0.124660269604958,9
"set4_10_14917_676_DCIS_1_Str5","set4_10_14917_676_DCIS_1_Str",3,0.137451182893062,9
"set4_10_14919_676_BBD_1_Str5","set4_10_14919_676_BBD_1_Str",5,0.10724827615196,9
"set4_10_14921_676_NL_Str5","set4_10_14921_676_NL_Str",7,0.142967835272224,9
"set4_10_15008_686_DCIS_Str5","set4_10_15008_686_DCIS_Str",6,0.108836053018333,9
"set4_10_15010_686_EN_Str5","set4_10_15010_686_EN_Str",5,0.143348613611156,9
"set4_10_15012_686_NL_Str5","set4_10_15012_686_NL_Str",5,0.142116925810853,9
"set4_10_15033_689_IBC_Str5","set4_10_15033_689_IBC_Str",9,0.183668301858468,9
"set4_10_15035_689_DCIS_1_Str5","set4_10_15035_689_DCIS_1_Str",6,0.122721314757761,9
"set4_10_15037_689_NL_Str5","set4_10_15037_689_NL_Str",5,0.153153434035983,9
"set4_10_15039_689_DCIS_2_Str5","set4_10_15039_689_DCIS_2_Str",6,0.108478855314248,9
"set4_10_15041_689_EN_1_Str5","set4_10_15041_689_EN_1_Str",5,0.099991308865034,9
"set4_10_15043_689_EN_2_Str5","set4_10_15043_689_EN_2_Str",5,0.094019379848404,9
"set4_10_15053_690_EN_2_Str5","set4_10_15053_690_EN_2_Str",5,0.159021774269527,9
"set4_10_15063_691_EN_2_Str5","set4_10_15063_691_EN_2_Str",5,0.113645167988515,9
"set4_10_14965_681_ADH_2_Str5","set4_10_14965_681_ADH_2_Str",5,0.125420688988708,9
"set4_10_15024_688_IBC_Str5","set4_10_15024_688_IBC_Str",6,0.168208892364516,9
"set4_10_15028_688_NL_Str5","set4_10_15028_688_NL_Str",5,0.143943270106392,9
"set4_10_15030_688_EN_4_Str5","set4_10_15030_688_EN_4_Str",3,0.105445731575439,9
"set4_10_15107_688_EN_5_Str5","set4_10_15107_688_EN_5_Str",3,0.131422815039158,9
"set4_10_15045_690_NL_Str5","set4_10_15045_690_NL_Str",5,0.122022316369472,9
"set4_10_15047_690_EN_1_Str5","set4_10_15047_690_EN_1_Str",5,0.119052455629607,9
"set4_10_15049_690_IBC_Str5","set4_10_15049_690_IBC_Str",9,0.179544990120101,9
"set4_10_15051_690_DCIS_Str5","set4_10_15051_690_DCIS_Str",6,0.11304785427361,9
"set4_10_15055_690_i_DCIS_Str5","set4_10_15055_690_i_DCIS_Str",6,0.155165192159759,9
"set4_10_15057_691_IBC_Str5","set4_10_15057_691_IBC_Str",9,0.171414338968753,9
"set4_10_15059_691_EN_1_Str5","set4_10_15059_691_EN_1_Str",2,0.0990510926728017,9
"set4_10_15061_691_DCIS_Str5","set4_10_15061_691_DCIS_Str",2,0.10922425870628,9
"set4_10_15065_692_IBC_Str5","set4_10_15065_692_IBC_Str",9,0.15561064651239,9
"set4_10_15067_692_DCIS_Str5","set4_10_15067_692_DCIS_Str",6,0.145063571786013,9
"set4_10_15069_692_NL_Str5","set4_10_15069_692_NL_Str",6,0.113936274238496,9
"set4_10_15586_744_IBC_Str5","set4_10_15586_744_IBC_Str",9,0.173039307456828,9
"set4_10_15588_744_inF.NL_Str5","set4_10_15588_744_inF.NL_Str",6,0.13433146827506,9
"set4_10_15590_744_DCIS_Str5","set4_10_15590_744_DCIS_Str",9,0.0968047605339223,9
"set4_10_15592_745_CCC_Str5","set4_10_15592_745_CCC_Str",2,0.113939151198659,9
"set4_10_15594_745_BBD_Str5","set4_10_15594_745_BBD_Str",5,0.117653956711909,9
"set4_10_15596_745_IP_Str5","set4_10_15596_745_IP_Str",2,0.0954402221448262,9
"set4_10_15599_746_DCIS_Str5","set4_10_15599_746_DCIS_Str",6,0.141270708084635,9
"set4_10_15601_746_NL_Str5","set4_10_15601_746_NL_Str",6,0.103698394274239,9
"set4_10_15603_747_IBC_Str5","set4_10_15603_747_IBC_Str",9,0.182824425363038,9
"set4_10_15605_747_NL_Str5","set4_10_15605_747_NL_Str",1,0.108469425569396,9
"set4_10_15607_747_ADH_Str5","set4_10_15607_747_ADH_Str",5,0.133614142303729,9
"set4_10_15609_747_AM_Str5","set4_10_15609_747_AM_Str",3,0.140614465167804,9
"set4_10_15611_748_AM_Str5","set4_10_15611_748_AM_Str",1,0.119256575973754,9
"set4_10_15613_748_DCIS_Str5","set4_10_15613_748_DCIS_Str",3,0.12320198965153,9
"set4_10_15615_748_IBC_Str5","set4_10_15615_748_IBC_Str",9,0.154672248438651,9
"set4_10_15619_749_IBC_Str5","set4_10_15619_749_IBC_Str",9,0.16680236823084,9
"set4_10_15620_749_DCIS_Str5","set4_10_15620_749_DCIS_Str",9,0.125083036402386,9
"set4_10_15621_749_LVI_Str5","set4_10_15621_749_LVI_Str",9,0.136344020168719,9
"set4_10_15623_750_NL_Str5","set4_10_15623_750_NL_Str",5,0.129150661104696,9
"set4_10_15625_750_IBC_Str5","set4_10_15625_750_IBC_Str",9,0.168743896394232,9
"set4_10_15627_750_DCIS_Str5","set4_10_15627_750_DCIS_Str",9,0.132847693848559,9
"set4_10_15629_751_NL_Str5","set4_10_15629_751_NL_Str",5,0.142459434877907,9
"set4_10_15631_751_IBC_Str5","set4_10_15631_751_IBC_Str",9,0.147441559710015,9
"set4_10_15633_751_ADH_Str5","set4_10_15633_751_ADH_Str",5,0.129169458977101,9
"set4_10_15635_751_CCC_Str5","set4_10_15635_751_CCC_Str",5,0.148477820909918,9
"set4_10_15637_752_IBC_Str5","set4_10_15637_752_IBC_Str",9,0.139606443321846,9
"set4_10_15641_752_DCIS_Str5","set4_10_15641_752_DCIS_Str",5,0.125122270159088,9
"set4_10_15642_752_NL_Str5","set4_10_15642_752_NL_Str",8,0.133634099966844,9
"set4_10_15643_752_BBD_Str5","set4_10_15643_752_BBD_Str",8,0.115686033816863,9
"set4_10_15645_753_DCIS_Str5","set4_10_15645_753_DCIS_Str",9,0.121245343229957,9
"set4_10_15648_753_NL_Str5","set4_10_15648_753_NL_Str",5,0.1479716216281,9
"set4_10_15650_754_IBC_Str5","set4_10_15650_754_IBC_Str",9,0.17385559966241,9
"set4_10_15652_754_ADH_Str5","set4_10_15652_754_ADH_Str",9,0.105882456952629,9
"set4_10_15654_754_EN_1_Str5","set4_10_15654_754_EN_1_Str",5,0.0883034694240389,9
"set4_10_15656_754_DCIS_Str5","set4_10_15656_754_DCIS_Str",9,0.126300661990971,9
"set4_10_15658_754_EN_2_Str5","set4_10_15658_754_EN_2_Str",9,0.0888380082021181,9
"set4_10_15660_755_EN_Str5","set4_10_15660_755_EN_Str",3,0.115033942321608,9
"set4_10_15662_755_DCIS_inf_1_Str5","set4_10_15662_755_DCIS_inf_1_Str",6,0.148819313474333,9
"set4_10_15664_755_IBC_Str5","set4_10_15664_755_IBC_Str",6,0.154652607038309,9
"set4_10_15666_755_DCIS_inf_2_Str5","set4_10_15666_755_DCIS_inf_2_Str",6,0.138334049992277,9
"set4_10_15668_755_NL_Str5","set4_10_15668_755_NL_Str",5,0.122169801529323,9
"set4_10_15670_756_NL_Str5","set4_10_15670_756_NL_Str",5,0.0997775225577266,9
"set4_10_15672_756_EN_1_Str5","set4_10_15672_756_EN_1_Str",5,0.137159017486856,9
"set4_10_15674_756_IBC_Str5","set4_10_15674_756_IBC_Str",6,0.137613236240269,9
"set4_10_15676_756_UDH_1_Str5","set4_10_15676_756_UDH_1_Str",7,0.0968209847698134,9
"set4_10_15678_756_EN_2_Str5","set4_10_15678_756_EN_2_Str",8,0.132696914646164,9
"set4_10_15680_756_UDH_2_Str5","set4_10_15680_756_UDH_2_Str",8,0.185462306973943,9
"set4_10_15682_757_DCIS_Str5","set4_10_15682_757_DCIS_Str",9,0.100824636893858,9
"set4_10_15684_757_IBC_Str5","set4_10_15684_757_IBC_Str",9,0.130864971385459,9
"set4_10_15686_757_NL_Str5","set4_10_15686_757_NL_Str",5,0.132033738834443,9
"set4_10_15688_757_UDH_Str5","set4_10_15688_757_UDH_Str",5,0.126633165845802,9
"set4_10_15690_757_CCC_Str5","set4_10_15690_757_CCC_Str",8,0.118595972835501,9
"set4_10_15692_757_EN_Str5","set4_10_15692_757_EN_Str",8,0.131139130619553,9
"set4_10_15694_758_DCIS_1_Str5","set4_10_15694_758_DCIS_1_Str",6,0.0947336452507522,9
"set4_10_15696_758_IBC_1_Str5","set4_10_15696_758_IBC_1_Str",6,0.129196819791368,9
"set4_10_15698_758_NL_Str5","set4_10_15698_758_NL_Str",5,0.101543079864152,9
"set4_10_15704_758_EN_Str5","set4_10_15704_758_EN_Str",5,0.101024042978738,9
