ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0044774,mitotic DNA integrity checkpoint signaling,71,-0.7404211862761557,-1.5752917897844936,0.001197799207462291,0.0363943244267367,0.027228501965803936,2511,"tags=38%, list=11%, signal=34%",DGKZ/SDE2/CHEK2/BRCA1/WAC/FANCD2/RINT1/TOPBP1/BABAM1/NBN/CDK2/RFWD3/ORC1/EME1/CDC7/TIMELESS/DBF4/BLM/DONSON/CHEK1/TICRR/DTL/PRKDC/CDC6/CLSPN/PLK1/CDK1,0.45505986738722953
GO:0010972,negative regulation of G2/M transition of mitotic cell cycle,69,-0.7350153148915871,-1.5747101859193686,0.0019317483799788748,0.049622167375924224,0.03712494470566971,2154,"tags=33%, list=10%, signal=30%",RINT1/TOPBP1/BABAM1/MIIP/STK35/BARD1/NBN/ORC1/CDC7/DBF4/BLM/GTPBP4/DONSON/CHEK1/RAD21/AURKB/TICRR/DTL/CDC6/PKMYT1/CLSPN/PLK1/CDK1,0.45505986738722953
GO:0032210,regulation of telomere maintenance via telomerase,44,-0.7772179868650149,-1.574235116331538,0.0026731494247772365,0.06080294906693027,0.045489873607307246,2090,"tags=36%, list=9%, signal=33%",CCT2/NAT10/HNRNPC/CCT7/PTGES3/GNL3L/TCP1/CCT8/HNRNPU/CCT6A/SMG5/HSP90AA1/DKC1/PIF1/CCT5/CCT3,0.4317076958033464
GO:0007520,myoblast fusion,76,0.6415142309479039,1.5738310858995046,0.007130650290730509,0.11497997092558127,0.08602254372594727,1740,"tags=28%, list=8%, signal=26%",ADAMTS5/SCGB3A1/RPL34/ADAMTS15/RPL12/RPL13/RPL41/RPL15/EHD2/RPL31/RPL11/RPL13A/DOCK1/RPL32/RPL7A/RPL5/RPL19/RIPOR2/RPL23/RPL18/RPL9,0.40701791892395395
GO:0099623,regulation of cardiac muscle cell membrane repolarization,23,0.7822253091285378,1.5736704553599956,0.022280309608762237,0.2309016380083122,0.17274961971262537,2137,"tags=30%, list=9%, signal=28%",SCN4B/CACNA2D1/NOS1AP/ANK2/RNF207/AKAP9/CACNA1D,0.35248785758361917
GO:1902750,negative regulation of cell cycle G2/M phase transition,71,-0.7394553376990419,-1.573236887302091,0.0012740911498319886,0.037864686982050665,0.028328557272735224,2154,"tags=35%, list=10%, signal=32%",RINT1/TOPBP1/BABAM1/MIIP/ATF5/STK35/BARD1/NBN/MACROH2A1/ORC1/CDC7/DBF4/BLM/GTPBP4/DONSON/CHEK1/RAD21/AURKB/TICRR/DTL/CDC6/PKMYT1/CLSPN/PLK1/CDK1,0.45505986738722953
GO:0006446,regulation of translational initiation,85,-0.715372740027955,-1.5730758164981398,7.74902123852412e-4,0.026401790772092853,0.019752563710471183,3700,"tags=47%, list=16%, signal=40%",PAIP1/EIF3E/FMR1/EIF2S1/EIF3K/EIF2AK2/YTHDF1/KHDRBS1/EIF2S3/YTHDF2/ZNF598/NCK1/EIF2AK3/TPR/BZW2/NCK2/NCBP2/DDX1/HSPB1/YTHDF3/EIF3B/EIF4E2/NCBP1/EIF4G2/RPS6KB2/POLR2G/EIF3H/EIF2AK1/LARP1/SCRIB/AGO2/EIF2S2/SYNCRIP/UHMK1/EIF5B/EIF4G1/EIF4EBP1/PPP1CA/GAPDH/EPRS1,0.47727081536286214
GO:2000353,positive regulation of endothelial cell apoptotic process,21,0.8058928953959359,1.5729221858591929,0.025031614707014517,0.2482865672999519,0.18575619666793275,2285,"tags=33%, list=10%, signal=30%",NGFR/XBP1/PDCD4/F3/RGCC/CD40/ITGA4,0.35248785758361917
GO:0072109,glomerular mesangium development,14,0.8791795770519598,1.57252855508396,0.008543748678287532,0.12930200990796428,0.09673761187815759,1180,"tags=36%, list=5%, signal=34%",EGR1/ACTA2/PDGFD/BMP4/CD34,0.3807304007227924
GO:0007389,pattern specification process,244,0.5615320791996,1.5725128229480931,4.797294498212795e-5,0.0027510119083765344,0.002058176222118624,2764,"tags=30%, list=12%, signal=26%",ERBB4/LRP2/NTF4/HOXA5/SEMA3C/TBX3/SFRP1/IRX1/IRX2/MEIS2/BHLHE41/LMX1B/WLS/HOXA7/BMP4/DNAH5/HOXA9/HOXA4/SHROOM3/DNAAF1/TGFBR2/IRX4/HOXA3/C3/SOSTDC1/CHRD/SETDB2/TTC8/PKD2/HOXA6/BICC1/HES1/BHLHE40/OFD1/MEF2C/FOLR1/AXIN2/ACVR2A/STC1/MEIS3/CELSR2/OSR1/CXXC4/BBS4/CRB2/C1QA/HOXB3/FGFR2/RNF207/HEY1/TDRD6/DLL1/NEK8/TBX2/MMP21/MID1/NPHP3/BBS5/COBL/LFNG/HEY2/PBX3/NBL1/PCSK5/WNT5A/IRX3/TBX18/RFX3/SMAD5/HOXB4/CAPRIN2/ACVRL1,0.557332238758646
GO:0045143,homologous chromosome segregation,46,-0.786796466583231,-1.5724341574385639,0.0012236147149378863,0.036834211883989984,0.02755760483234195,2176,"tags=24%, list=10%, signal=22%",FANCD2/BAG6/HORMAD1/PSMC3IP/SGO2/MND1/ZWINT/SGO1/TRIP13/KNL1/PTTG1,0.45505986738722953
GO:1902430,negative regulation of amyloid-beta formation,19,0.8426197720560008,1.5722554038077272,0.010295642219151791,0.14633940829949707,0.10948418274884077,1045,"tags=37%, list=5%, signal=35%",NTRK2/IGF1/SORL1/RTN1/PRNP/HAP1/CLU,0.3807304007227924
GO:0006612,protein targeting to membrane,112,-0.6873174399285438,-1.5715215598412529,0.0013641052299320441,0.03967110316905941,0.029680031918130585,4258,"tags=42%, list=19%, signal=34%",CHP1/SGTA/SEC62/MIEF1/AKT2/TAOK2/ZDHHC24/ZDHHC18/PRKCI/MYO1C/TCAF1/ZDHHC7/SRPRA/ZDHHC20/GDI1/PAK1/VPS37C/SEC61A2/ZDHHC23/SRP68/ICMT/RN7SL1/SSR4/ZDHHC12/MICALL1/BAG6/ITGB1BP1/SSR3/ATG3/SDCBP/YIF1B/SEC63/SRPRB/UBL4A/SEC61B/SRP9/SRP72/TRAM1/SSR1/CHMP4B/HSPA5/ZDHHC9/CHML/SEC61A1/SEC61G/SSR2/ARL6IP1,0.45505986738722953
GO:0051147,regulation of muscle cell differentiation,112,0.6212200731825551,1.5712669586030714,0.0020413035990357116,0.05093215981988623,0.03810501872538153,1955,"tags=26%, list=9%, signal=24%",NRG1/IGF1/FOXP1/XBP1/KIT/BHLHE41/PDCD4/BMP4/LAMB2/LAMA1/SMYD1/LAMA2/SMARCD3/FZD7/RCAN1/MEF2C/AKAP6/NOTCH4/PRKD1/EFEMP2/FRS2/EREG/PIAS1/FGFR2/RGS2/HEY1/DLL1/NFATC2/KAT2A,0.4317076958033464
