ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0034504,protein localization to nucleus,271,0.5530642000926991,1.367944546160867,0.007748667041622393,0.12021690538261981,0.08941077139191235,2305,"tags=28%, list=10%, signal=26%",HDGF/CDK1/CFL1/CALR/PLK1/KPNA2/ECT2/CCT3/PARP1/YWHAZ/CDKN2A/LMNB1/E2F3/ASF1B/CCT5/SEC13/TFRC/LMNB2/COL1A1/TMEM147/SUMO3/YWHAB/DKC1/PRICKLE1/HSP90AA1/BYSL/ADAR/TNPO3/CCT6A/NUTF2/MFHAS1/SIX1/TOR1AIP2/ZIC1/LAMTOR5/RRS1/ILRUN/RANGAP1/NUP93/GPN1/IPO9/NUP62/KPNA4/HNRNPU/CCT8/TCP1/HYAL2/ASF1A/HEATR3/KPNB1/YWHAE/SIGMAR1/ELAVL1/IPO13/PTTG1IP/RAB23/TNPO2/BARD1/NUP155/RPF2/CCT7/FAM53B/NVL/PRKCD/NMD3/NUP85/RANBP17/SUMO1/GSK3B/CCT2/TRIM28/NUP153/TPR/KPNA1/AKT1/EIF2AK3/SQSTM1,0.40701791892395395
GO:0002027,regulation of heart rate,90,-0.5514614262340017,-1.3678091572429456,0.030757688713870662,0.27748243058756467,0.20637628366470817,2316,"tags=24%, list=10%, signal=22%",DRD2/KCNJ3/SLC8A1/CACNA1D/RNLS/AKAP9/FKBP1B/POPDC2/SCN2B/KCNJ2/ANK2/GPD1L/CACNA1C/NOS1AP/TPM1/CACNA2D1/CAV1/KCND3/SCN4B/EDN3/EDNRB/DMD,0.35248785758361917
GO:0043504,mitochondrial DNA repair,6,0.938952225745301,1.3673210963074698,0.024875762456188177,0.24395968233969795,0.18144389357798105,817,"tags=33%, list=4%, signal=32%",PARP1/DNA2,0.35248785758361917
GO:0031109,microtubule polymerization or depolymerization,134,0.5928696441663576,1.3673082634512914,0.014684817910406746,0.18063213329976152,0.1343443197534957,2249,"tags=24%, list=10%, signal=22%",TPX2/KIF2C/STMN1/KIF18B/AURKB/SKA1/SKA3/CKAP2/CKAP5/SKA2/KIF18A/RANBP9/KIF21A/ACTB/MID1IP1/TUBG1/PSRC1/MAPRE1/PDE4DIP/HAUS7/CCSAP/ARHGEF2/GIT1/MZT2B/FKBP4/HAUS8/TBCD/MAP4/PCNT/KIF24/SSNA1/MZT1,0.3807304007227924
GO:0071772,response to BMP,134,-0.5240149195220221,-1.3667259939915875,0.010881259314926122,0.14866794396215338,0.11057110070001416,1664,"tags=16%, list=7%, signal=15%",FST/RGMB/ZNF423/SPART/CRB2/ACVR2A/PCSK6/CHRD/SOSTDC1/NFIA/CCN1/BMP4/PDCD4/ITGA3/NUMA1/CAV1/SORL1/CRIM1/SFRP1/TGFBR3/LRP2/TFAP2B,0.3807304007227924
GO:0071773,cellular response to BMP stimulus,134,-0.5240149195220221,-1.3667259939915875,0.010881259314926122,0.14866794396215338,0.11057110070001416,1664,"tags=16%, list=7%, signal=15%",FST/RGMB/ZNF423/SPART/CRB2/ACVR2A/PCSK6/CHRD/SOSTDC1/NFIA/CCN1/BMP4/PDCD4/ITGA3/NUMA1/CAV1/SORL1/CRIM1/SFRP1/TGFBR3/LRP2/TFAP2B,0.3807304007227924
GO:0003007,heart morphogenesis,175,-0.5060481699436059,-1.3667000134690392,0.005798282573893991,0.09816094594432175,0.07300675283154053,2252,"tags=23%, list=10%, signal=21%",BBS5/OLFM1/SMAD4/ILK/NPHP3/TBX2/DLL1/HEY1/RNF207/FGFR2/BBS4/JAG1/NPY1R/FOLR1/INSR/MEF2C/HES1/FLRT2/SNAI2/PKD2/SETDB2/SLIT2/DLC1/FHL2/TGFBR2/DNAAF1/PARVA/BMP4/PDCD4/SPRY1/TPM1/SLIT3/CPE/TBX3/GATA3/SEMA3C/TGFBR3/LRP2/ADAMTS5/NRG1,0.40701791892395395
GO:0042421,norepinephrine biosynthetic process,4,-0.9582108511049439,-1.3666919626797231,0.036907988331679964,0.3111198229657039,0.23139393979692693,169,"tags=25%, list=1%, signal=25%",GATA3,0.3217759180753611
GO:0046602,regulation of mitotic centrosome separation,8,0.8946162164800133,1.3664858007944078,0.0438871473354232,0.3384214401063931,0.2516993921875571,1282,"tags=50%, list=6%, signal=47%",NEK2/KIF11/CHEK1/NSFL1C,0.27128855468895297
GO:1905821,positive regulation of chromosome condensation,5,0.9555104382751467,1.3661258523046134,0.017336018564699966,0.19716089269881537,0.14663750866330091,1013,"tags=100%, list=4%, signal=96%",SMC4/NCAPG/NCAPH/SMC2/NCAPD2,0.35248785758361917
GO:0002279,mast cell activation involved in immune response,47,-0.6108200040273849,-1.3658138868894987,0.04451238754300398,0.34066200353635473,0.25336580095084854,2484,"tags=19%, list=11%, signal=17%",RAC2/STXBP1/ADGRE2/GNAQ/GRP/FCER1A/FER/PTGDS/KIT,0.3217759180753611
GO:0071774,response to fibroblast growth factor,86,-0.5547874296036202,-1.3656857932413413,0.023024072385126153,0.23377184717217242,0.1738667379504681,2019,"tags=29%, list=9%, signal=27%",FLRT3/SHISA2/APLN/TBX2/CPS1/CHURC1/FGFR2/NRXN1/SNCA/FRS2/FLRT2/SMOC2/KIF16B/ZFP36L1/SPRY2/FGF7/NR4A1/ZFP36L2/SPRY1/FGF2/FGF10/ZFP36/FGFR1/FGF1/EGR3,0.35248785758361917
GO:1903320,regulation of protein modification by small protein conjugation or removal,204,0.5744689941240788,1.3653049490578493,0.008017821124003215,0.12158122423232437,0.09042547727199106,3134,"tags=33%, list=14%, signal=29%",UBE2C/CDC20/CDK1/MAD2L1/VCP/UBE2V2/CDKN2A/HSP90AB1/FANCI/DERL1/RIPK2/GTPBP4/TSPO/PRICKLE1/HSP90AA1/PSMD10/SAE1/ISG15/HSPA5/GPS1/DNAJA1/CENPX/UBB/WNK1/TBC1D7/PLAA/FBXO5/HSP90AB3P/RBX1/GNL3L/DNAJA3/MTBP/HUWE1/BAG2/UBA2/PTTG1IP/COPS5/AMER1/AXIN1/DCUN1D1/GSK3A/SVBP/RASD2/DAXX/UBE2L3/GSK3B/MAD2L2/TSPYL5/KDM1A/DCUN1D5/U2AF2/AKT1/VPS28/UBE2D1/PPIA/SQSTM1/SPRTN/HSPA1B/HIF1A/SIAH2/UBQLN1/CENPS/HSPBP1/STUB1/DCUN1D2/PDCD6/TRIB3/COPS6,0.3807304007227924
GO:0051656,establishment of organelle localization,355,0.5514216574107422,1.3646029051176447,0.0019259594366671509,0.048107630959449726,0.03577982963570533,4040,"tags=35%, list=18%, signal=29%",CFL1/CENPA/NDC80/CENPE/YWHAZ/LMNB1/SKA1/TACC3/NUSAP1/SKA3/YKT6/LMNB2/TFG/TMED2/SDC1/ESPL1/TMED9/GPSM2/RAB7A/SKA2/SAPCD2/LRPPRC/SCRIB/EZR/TRAPPC9/KIF5B/RAB1A/UBB/COPG1/LLGL2/PDCD10/BLOC1S3/XPO1/NSFL1C/RAB6A/KPNB1/SNAP29/MAPRE1/FAM91A1/SDCBP/KXD1/CDR2L/COPS5/SNAPIN/ACTN4/ARMC10/HGS/KIF1A/VAMP8/BICDL1/EIF6/OPA1/NMD3/CDK5/KIFC2/MAP2K1/PREB/STAM/EXOC5/DYNC1H1/TRAPPC3/BCCIP/EXOC8/MAP4/LAMP1/DNM2/SPDL1/HSBP1/WASL/SAR1A/HIF1A/MYO19/AP1M2/DLG1/ZW10/CDC42/LSG1/BORCS5/TRIM46/TBC1D23/RAN/STK25/SDAD1/PDCD6/TMED10/DTNBP1/ARHGAP21/UNC13D/NOP9/AP3D1/APOLD1/NPM1/SPIRE2/KIF1C/ATP13A2/SPAST/MAP2/FNBP1L/AP3M2/EXOC4/MX1/BLOC1S4/RBM10/MX2/DYNLT1/VPS4A/TOR1A/SNX4/INPPL1/SUN1/MAP4K2/KLHL12/LTV1/KIFAP3/KIF3B/PDZD11/NUDC/ATP9A/BICD2/TMEM230/TRAPPC1/SNF8/RAB11A,0.45505986738722953
GO:0070934,CRD-mediated mRNA stabilization,11,0.8627534608831688,1.3645524536360556,0.039619651347068144,0.32416401273885354,0.24109549604717137,1517,"tags=55%, list=7%, signal=51%",PABPC1/SYNCRIP/YBX1/HNRNPU/IGF2BP3/DHX9,0.2878571172551493
GO:0061448,connective tissue development,185,-0.49718877074673945,-1.3645146716310221,0.007794980479187433,0.12021690538261981,0.08941077139191235,1437,"tags=17%, list=6%, signal=16%",TRIP11/OSR1/ZNF219/STC1/RFLNA/MEF2C/CD34/WNT5B/SNAI2/SNORC/ZNF516/RUNX1/HMGCS2/GHR/NFIA/TGFBR2/MGP/BMP4/FGF2/OGN/FTO/ARID5B/PTHLH/PDGFD/SORL1/EFEMP1/GATA3/XBP1/ZBTB16/ACTA2/EGR1,0.40701791892395395
GO:1990314,cellular response to insulin-like growth factor stimulus,11,0.8625611412331594,1.3642482760671426,0.039619651347068144,0.32416401273885354,0.24109549604717137,1477,"tags=27%, list=7%, signal=26%",CFL1/CCNA2/SLC25A33,0.2878571172551493
GO:0045824,negative regulation of innate immune response,86,0.6231910179068965,1.3633900253681666,0.026873330781117692,0.2556419772787867,0.19013254679865166,2928,"tags=24%, list=13%, signal=21%",PARP1/YWHAZ/AURKB/DDX39A/ISG15/TTLL12/DNAJA3/NMI/GRN/EIF4E2/YTHDF3/SMIM30/TYRO3/GRB2/OAS3/PVR/FAM3A/YTHDF2/BANF1/ATG5/PIM1,0.35248785758361917
GO:0060485,mesenchyme development,255,-0.48707961911493647,-1.363293737329936,0.0035276589013519084,0.07082619615047807,0.05267665818225816,1768,"tags=22%, list=8%, signal=20%",TAPT1/SEMA3B/RGCC/HEY1/FBXL17/AKNA/FGFR2/CRB2/FUZ/OSR1/JAG1/DAB2/AXIN2/IL17RD/SPRED1/FOLR1/NOTCH4/MEF2C/SOX10/SNAI2/HGF/PKD2/TCF7L2/SEMA3D/PDPN/DAB2IP/FRZB/TGFB3/NCAM1/ZNF703/SPRY2/TGFBR2/SEMA3E/BMP4/PDCD4/TGFB1I1/SLC39A6/SPRY1/SEMA3G/FGFR1/SEMA6A/ACTG2/DDX17/SFRP1/TBX3/GATA3/SEMA3C/TGFBR3/FOXA1/SEMA6D/ADAMTS5/IGF1/ACTA2/NRG1/ERBB4/SEMA5A,0.4317076958033464
GO:0019079,viral genome replication,103,0.6039919293342596,1.363185509549328,0.030918026092883206,0.27748243058756467,0.20637628366470817,3500,"tags=32%, list=15%, signal=27%",TOP2A/VCP/SRPK1/PABPC1/PCBP1/DEK/SMC6/ADAR/ISG15/DDB1/STAU1/LAMTOR5/RAD23A/LARP1/RSAD2/TMEM39A/ILF3/PPID/OAS3/SRPK2/PPIA/PPIH/IFIH1/BANF1/VAPB/SMARCB1/OAS2/EIF2AK2/CXCL8/ISG20/GRK2/IFIT1/FMR1,0.35248785758361917
GO:0006695,cholesterol biosynthetic process,55,0.6669051445779404,1.3631009575194442,0.04372355430183357,0.33841864521384185,0.2516973134990551,1983,"tags=31%, list=9%, signal=28%",FDPS/SQLE/DHCR7/IDI1/LBR/HMGCS1/EBP/G6PD/INSIG1/ACLY/NSDHL/MVD/LSS/KPNB1/MSMO1/ARV1/FDFT1,0.25720646646883816
GO:1902653,secondary alcohol biosynthetic process,55,0.6669051445779404,1.3631009575194442,0.04372355430183357,0.33841864521384185,0.2516973134990551,1983,"tags=31%, list=9%, signal=28%",FDPS/SQLE/DHCR7/IDI1/LBR/HMGCS1/EBP/G6PD/INSIG1/ACLY/NSDHL/MVD/LSS/KPNB1/MSMO1/ARV1/FDFT1,0.25720646646883816
GO:0045833,negative regulation of lipid metabolic process,85,-0.5543777118436393,-1.3609252948304433,0.018388745551852013,0.20456621710014014,0.15214518468459307,1436,"tags=16%, list=6%, signal=15%",ETFBKMT/ADRA2A/FBXW7/PLIN5/SNAI2/ANGPTL4/HCAR1/ACACB/APOD/ACADVL/SORL1/KIF12/PDGFA/DKK3,0.35248785758361917
GO:0007507,heart development,388,-0.4693305671781317,-1.3607282206656586,0.001050602392864298,0.03171500341775562,0.02358788816975011,2079,"tags=22%, list=9%, signal=20%",ILK/NPHP3/TP73/MMP21/FLRT3/OBSL1/APLN/KAT2A/TBX2/SGCD/NEK8/DLL1/HEY1/RNF207/RGS2/FGFR2/KCNK2/AKAP13/BBS4/SORBS2/JPH2/OSR1/JAG1/FRS2/AXIN2/NPY1R/SPRED1/FOLR1/INSR/POPDC2/ADAMTS9/AKAP6/MEF2C/GJA1/NF1/HES1/FLRT2/FZD7/SNAI2/PKD2/SETDB2/POU6F1/SLIT2/EMILIN1/DLC1/NTRK3/RUNX1/ANK2/MSX2/FHL2/TGFB3/PDLIM4/SMYD1/IRX4/TGFBR2/DNAAF1/PARVA/PDLIM1/CACNA1C/ECE1/BMP4/PDCD4/SPRY1/PDGFRA/FGF2/ACACB/TPM1/SLIT3/GPC3/FHOD3/CPE/TBX3/GATA3/SEMA3C/TGFBR3/PDLIM3/LRP2/DUSP6/FOXP1/ADAMTS5/IGF1/NRG1/ERBB4/CARMN/MYH11,0.45505986738722953
GO:0032625,interleukin-21 production,2,-0.9945659839099784,-1.360667068602173,0.007464794508171956,0.11803072170882375,0.08778480732257962,67,"tags=50%, list=0%, signal=50%",FOXP1,0.40701791892395395
GO:0032665,regulation of interleukin-21 production,2,-0.9945659839099784,-1.360667068602173,0.007464794508171956,0.11803072170882375,0.08778480732257962,67,"tags=50%, list=0%, signal=50%",FOXP1,0.40701791892395395
