"","Sample","Cluster","Max_Coefficient","Rank"
"set4_10_15685_757_NL_Ep3","set4_10_15685_757_NL_Ep",5,0.0534738017822432,7
"set4_10_15687_757_UDH_Ep3","set4_10_15687_757_UDH_Ep",7,0.0612901632134841,7
"set4_10_15689_757_CCC_Ep3","set4_10_15689_757_CCC_Ep",7,0.0735635990691265,7
"set4_10_15691_757_EN_Ep3","set4_10_15691_757_EN_Ep",7,0.0555666934304464,7
"set4_10_15693_758_DCIS_1_Ep3","set4_10_15693_758_DCIS_1_Ep",2,0.0871541429857197,7
"set4_10_15695_758_IBC_1_Ep3","set4_10_15695_758_IBC_1_Ep",2,0.0943324666578353,7
"set4_10_15697_758_NL_Ep3","set4_10_15697_758_NL_Ep",3,0.0661061679406227,7
"set4_10_15703_758_EN_Ep3","set4_10_15703_758_EN_Ep",3,0.0648818991638273,7
"set4_10_15709_760_UDH_Ep3","set4_10_15709_760_UDH_Ep",7,0.0562719622473112,7
"set4_10_15713_760_IBC_Ep3","set4_10_15713_760_IBC_Ep",1,0.0937123896870089,7
"set4_10_15715_760_EN_1_Ep3","set4_10_15715_760_EN_1_Ep",3,0.043746080178481,7
"set4_10_15717_760_NL_Ep3","set4_10_15717_760_NL_Ep",7,0.0471830169494414,7
"set4_10_15733_762_DCIS_2_Ep3","set4_10_15733_762_DCIS_2_Ep",2,0.095094706664896,7
"set4_10_15699_758_DCIS_2_Ep3","set4_10_15699_758_DCIS_2_Ep",2,0.0759755969489238,7
"set4_10_15701_758_IBC_2_Ep3","set4_10_15701_758_IBC_2_Ep",2,0.0725180973496442,7
"set4_10_15705_759_DCIS_Ep3","set4_10_15705_759_DCIS_Ep",1,0.0801413520756211,7
"set4_10_15707_759_IBC_Ep3","set4_10_15707_759_IBC_Ep",1,0.0889390419242288,7
"set4_10_15711_760_EN_2_Ep3","set4_10_15711_760_EN_2_Ep",5,0.0574938822120062,7
"set4_10_15719_761_IBC_Ep3","set4_10_15719_761_IBC_Ep",2,0.0780850234808235,7
"set4_10_15721_761_DCIS_Ep3","set4_10_15721_761_DCIS_Ep",2,0.0793817161517861,7
"set4_10_15723_761_EN_1_Ep3","set4_10_15723_761_EN_1_Ep",7,0.057776908595484,7
"set4_10_15725_761_ADH_Ep3","set4_10_15725_761_ADH_Ep",7,0.0672269998284207,7
"set4_10_15729_762_IBC_Ep3","set4_10_15729_762_IBC_Ep",2,0.0953885390792041,7
"set4_10_15731_762_DCIS_1_Ep3","set4_10_15731_762_DCIS_1_Ep",2,0.0955109413068583,7
"set4_10_15735_763_IBC_Ep3","set4_10_15735_763_IBC_Ep",4,0.0831673134692269,7
"set4_10_15737_763_ADH_Ep3","set4_10_15737_763_ADH_Ep",2,0.0491913989459824,7
"set4_10_15739_763_NL_1_Ep3","set4_10_15739_763_NL_1_Ep",5,0.0594176895861592,7
"set4_10_15741_763_EN_Ep3","set4_10_15741_763_EN_Ep",5,0.0583707027155267,7
"set4_10_15745_764_IBC_Ep3","set4_10_15745_764_IBC_Ep",4,0.0681056542169101,7
"set4_10_15747_764_DCIS_1_Ep3","set4_10_15747_764_DCIS_1_Ep",2,0.0649704237943746,7
"set4_10_15749_764_LVI_Ep3","set4_10_15749_764_LVI_Ep",2,0.0651013694536682,7
"set4_10_15751_764_DCIS_2_Ep3","set4_10_15751_764_DCIS_2_Ep",2,0.0738388315452157,7
"set4_10_15753_764_EN_Ep3","set4_10_15753_764_EN_Ep",3,0.0897902342641427,7
"set4_10_15755_764_NL_Ep3","set4_10_15755_764_NL_Ep",3,0.0583708628884616,7
"set4_10_15757_765_IBC_Ep3","set4_10_15757_765_IBC_Ep",6,0.0925328211263219,7
"set4_10_15759_765_DCIS_Ep3","set4_10_15759_765_DCIS_Ep",6,0.111278976158901,7
"set4_10_15761_765_EN_1_Ep3","set4_10_15761_765_EN_1_Ep",7,0.0533983527151187,7
"set4_10_15765_765_NL_Ep3","set4_10_15765_765_NL_Ep",5,0.0572263075536824,7
"set4_10_15767_766_NL_Ep3","set4_10_15767_766_NL_Ep",3,0.0605474638187331,7
"set4_10_15769_766_inf_NL_Ep3","set4_10_15769_766_inf_NL_Ep",4,0.0578567291764025,7
"set4_10_15771_766_IBC_Ep3","set4_10_15771_766_IBC_Ep",4,0.0666554156745539,7
"set4_10_15773_766_AM_Ep3","set4_10_15773_766_AM_Ep",6,0.140394475036207,7
"set4_10_15775_766_EN_Ep3","set4_10_15775_766_EN_Ep",3,0.105401782650353,7
"set4_10_15777_767_IBC_Ep3","set4_10_15777_767_IBC_Ep",2,0.0860909953063029,7
"set4_10_15779_767_DCIS_Ep3","set4_10_15779_767_DCIS_Ep",2,0.0771212685540633,7
"set4_10_15781_767_AM_2_Ep3","set4_10_15781_767_AM_2_Ep",6,0.141377429504101,7
"set4_10_15783_767_ADH_Ep3","set4_10_15783_767_ADH_Ep",7,0.0442229428419414,7
"set4_10_15787_767_NL_Ep3","set4_10_15787_767_NL_Ep",3,0.0757059948679921,7
"set4_10_15789_768_IBC_Ep3","set4_10_15789_768_IBC_Ep",4,0.0992573784823366,7
"set4_10_15791_768_NL_Ep3","set4_10_15791_768_NL_Ep",5,0.0600136073482441,7
"set4_10_15795_768_EN_2_Ep3","set4_10_15795_768_EN_2_Ep",6,0.065446745035044,7
"set4_10_15797_768_EN_3_Ep3","set4_10_15797_768_EN_3_Ep",7,0.0428761458344613,7
"set4_10_15799_769_IBC_Ep3","set4_10_15799_769_IBC_Ep",2,0.0949327792782859,7
"set4_10_15801_769_DCIS_1_Ep3","set4_10_15801_769_DCIS_1_Ep",2,0.0656757167876104,7
"set4_10_15805_769_EN_1_Ep3","set4_10_15805_769_EN_1_Ep",7,0.0703285014312414,7
"set4_10_15809_769_NL_Ep3","set4_10_15809_769_NL_Ep",3,0.100806730885013,7
"set4_10_15811_769_EN_4_Ep3","set4_10_15811_769_EN_4_Ep",7,0.0619510742500392,7
"set4_10_15817_769_AM_Ep3","set4_10_15817_769_AM_Ep",6,0.145087589863001,7
"set4_10_15785_767_AM_1_Ep3","set4_10_15785_767_AM_1_Ep",6,0.147009764052429,7
"set4_10_15793_768_EN_1_Ep3","set4_10_15793_768_EN_1_Ep",5,0.0498899487102658,7
"set4_10_15803_769_DCIS_2_Ep3","set4_10_15803_769_DCIS_2_Ep",4,0.063526999775995,7
"set4_10_15807_769_EN_3_Ep3","set4_10_15807_769_EN_3_Ep",7,0.0776508312963896,7
"set4_10_15815_769_EN_6_Ep3","set4_10_15815_769_EN_6_Ep",7,0.0702024979220992,7
"set4_10_15819_770_DCIS_Ep3","set4_10_15819_770_DCIS_Ep",1,0.120623354737098,7
"set4_10_15821_770_IBC_Ep3","set4_10_15821_770_IBC_Ep",1,0.118604325505484,7
"set4_10_15823_770_EN_1_Ep3","set4_10_15823_770_EN_1_Ep",7,0.0735445112714645,7
"set4_10_15825_770_NL_Ep3","set4_10_15825_770_NL_Ep",5,0.0536253038616307,7
"set4_10_15829_771_EN_4_Ep3","set4_10_15829_771_EN_4_Ep",7,0.0586467420579724,7
"set4_10_15835_771_DCIS_3_Ep3","set4_10_15835_771_DCIS_3_Ep",2,0.0825038737054524,7
"set4_10_15831_771_NL_Ep3","set4_10_15831_771_NL_Ep",5,0.074716383038252,7
"set4_10_15833_771_EN_2_Ep3","set4_10_15833_771_EN_2_Ep",7,0.0632650824021036,7
"set4_10_15839_771_DCIS_1_Ep3","set4_10_15839_771_DCIS_1_Ep",2,0.10673415251465,7
"set4_10_15843_771_IBC_Ep3","set4_10_15843_771_IBC_Ep",2,0.108520719178558,7
"set4_10_15727_761_EN_2_Ep3","set4_10_15727_761_EN_2_Ep",7,0.0612915048446572,7
"set4_10_15743_763_NL_2_Ep3","set4_10_15743_763_NL_2_Ep",3,0.0606448438089363,7
"set4_10_15763_765_EN_2_Ep3","set4_10_15763_765_EN_2_Ep",4,0.0657755561482842,7
"set4_10_15813_769_EN_5_Ep3","set4_10_15813_769_EN_5_Ep",7,0.0773923666378178,7
"set4_10_15827_771_EN_3_Ep3","set4_10_15827_771_EN_3_Ep",7,0.0829044850532143,7
"set4_10_15837_771_EN_1_Ep3","set4_10_15837_771_EN_1_Ep",7,0.0838696163222969,7
"set4_10_15841_771_DCIS_2_Ep3","set4_10_15841_771_DCIS_2_Ep",2,0.0959797476488878,7
"set4_10_15845_772_IBC_Ep3","set4_10_15845_772_IBC_Ep",2,0.0698420429378181,7
"set4_10_15847_772_DCIS_1_Ep3","set4_10_15847_772_DCIS_1_Ep",2,0.065268041430135,7
"set4_10_15849_772_DCIS_2_Ep3","set4_10_15849_772_DCIS_2_Ep",2,0.0646252016183867,7
"set4_10_15851_772_EN_1_Ep3","set4_10_15851_772_EN_1_Ep",2,0.0541750897989338,7
"set4_10_15853_772_EN_2_Ep3","set4_10_15853_772_EN_2_Ep",5,0.0571981354172197,7
"set4_10_15855_772_EN_3_Ep3","set4_10_15855_772_EN_3_Ep",2,0.0490924189003397,7
"set4_10_15857_772_EN_4_Ep3","set4_10_15857_772_EN_4_Ep",3,0.0587135962056897,7
"set4_10_15859_772_NL_Ep3","set4_10_15859_772_NL_Ep",5,0.0665818233834023,7
"set1_3_11770_354_EN_E_S1_R1_0014","set1_3_11770_354_EN_E_S1_R1_001",2,0.0776235844075067,8
"set1_3_11772_354_IDC_E_S3_R1_0014","set1_3_11772_354_IDC_E_S3_R1_001",6,0.0746231406948983,8
"set1_3_11774_354_RS1_E_center_S5_R1_0014","set1_3_11774_354_RS1_E_center_S5_R1_001",2,0.0718474143629496,8
"set1_3_11776_354_RS1_E_peripheral_S7_R1_0014","set1_3_11776_354_RS1_E_peripheral_S7_R1_001",2,0.0717045011595805,8
"set1_3_11778_354_RS2_E_center_S9_R1_0014","set1_3_11778_354_RS2_E_center_S9_R1_001",2,0.0750331154012995,8
"set1_3_11780_354_RS2_E_peripheral_S11_R1_0014","set1_3_11780_354_RS2_E_peripheral_S11_R1_001",2,0.0611983352204678,8
"set1_3_11782_354_NL_E_S13_R1_0014","set1_3_11782_354_NL_E_S13_R1_001",2,0.0598842815699836,8
"set1_3_11784_355_RS1_E_center_S15_R1_0014","set1_3_11784_355_RS1_E_center_S15_R1_001",2,0.0741244164451904,8
"set1_3_11786_355_RS1_E_peripheral_S17_R1_0014","set1_3_11786_355_RS1_E_peripheral_S17_R1_001",2,0.0474200300382584,8
"set1_3_11789_355_RS2_E_center_S20_R1_0014","set1_3_11789_355_RS2_E_center_S20_R1_001",2,0.0677121193792905,8
"set1_3_11791_355_RS2_E_peripheral_S22_R1_0014","set1_3_11791_355_RS2_E_peripheral_S22_R1_001",2,0.0546922824622388,8
"set1_3_11794_355_NL_E_S25_R1_0014","set1_3_11794_355_NL_E_S25_R1_001",2,0.054657172848245,8
"set1_3_11796_355_RS3_E_center_S27_R1_0014","set1_3_11796_355_RS3_E_center_S27_R1_001",2,0.0830571436041153,8
"set1_3_11798_355_RS3_E_peripheral_S29_R1_0014","set1_3_11798_355_RS3_E_peripheral_S29_R1_001",2,0.0748188910466009,8
"set1_3_11800_356_NL_E_S31_R1_0014","set1_3_11800_356_NL_E_S31_R1_001",2,0.0553022207794343,8
"set1_3_11802_356_RS1_E_center_S32_R1_0014","set1_3_11802_356_RS1_E_center_S32_R1_001",2,0.0756425481372211,8
"set1_3_11804_356_RS1_E_peripheral_S34_R1_0014","set1_3_11804_356_RS1_E_peripheral_S34_R1_001",2,0.0718045903410382,8
"set1_3_11806_357_NL_E_S50_R1_0014","set1_3_11806_357_NL_E_S50_R1_001",8,0.0212506172954749,8
"set1_3_11808_357_RS1_E_center_S32_R1_0014","set1_3_11808_357_RS1_E_center_S32_R1_001",2,0.032069440825828,8
"set1_3_11810_357_RS1_E_peripheral_S5_R1_0014","set1_3_11810_357_RS1_E_peripheral_S5_R1_001",6,0.0258981149382974,8
"set1_3_11813_358_NL_E_S36_R1_0014","set1_3_11813_358_NL_E_S36_R1_001",6,0.0661220742310448,8
"set1_3_11815_358_EN_E_S38_R1_0014","set1_3_11815_358_EN_E_S38_R1_001",6,0.0608271939226753,8
"set1_3_11817_358_RS1_E_center_S40_R1_0014","set1_3_11817_358_RS1_E_center_S40_R1_001",2,0.0678562766385401,8
"set1_3_11819_358_RS1_E_peripheral_S42_R1_0014","set1_3_11819_358_RS1_E_peripheral_S42_R1_001",6,0.059104836053358,8
"set1_3_11821_358_IBC_E_S44_R1_0014","set1_3_11821_358_IBC_E_S44_R1_001",3,0.0655139063339106,8
"set1_3_11823_358_RS2_E_center_S46_R1_0014","set1_3_11823_358_RS2_E_center_S46_R1_001",2,0.0471276768991712,8
"set1_3_11825_358_RS2_E_peripheral_S48_R1_0014","set1_3_11825_358_RS2_E_peripheral_S48_R1_001",2,0.0663255765377629,8
"set1_3_11827_359_RS1_E_center_S50_R1_0014","set1_3_11827_359_RS1_E_center_S50_R1_001",2,0.0791898915173815,8
"set1_3_11829_359_RS1_E_peripheral_S52_R1_0014","set1_3_11829_359_RS1_E_peripheral_S52_R1_001",8,0.071085750864253,8
"set1_3_11831_359_NL_E_S54_R1_0014","set1_3_11831_359_NL_E_S54_R1_001",2,0.0518587795148715,8
"set1_3_11833_359_RS2_E_center_S55_R1_0014","set1_3_11833_359_RS2_E_center_S55_R1_001",2,0.0666789949529316,8
"set1_3_11835_359_RS2_E_peripheral_S57_R1_0014","set1_3_11835_359_RS2_E_peripheral_S57_R1_001",2,0.0559679497676027,8
"set1_3_11837_359_IDC_E_S59_R1_0014","set1_3_11837_359_IDC_E_S59_R1_001",6,0.0684804108517574,8
"set1_3_11838_360_RS1_E_center_S4_R1_0014","set1_3_11838_360_RS1_E_center_S4_R1_001",6,0.0418740418281252,8
"set1_3_11840_360_RS1_E_peripheral_S8_R1_0014","set1_3_11840_360_RS1_E_peripheral_S8_R1_001",6,0.0375427881222403,8
"set1_3_11842_360_NL_E_S3_R1_0014","set1_3_11842_360_NL_E_S3_R1_001",8,0.0375556089144497,8
"set1_3_11844_361_RS1_E_center_S34_R1_0014","set1_3_11844_361_RS1_E_center_S34_R1_001",2,0.0247347617997313,8
"set1_3_11846_361_RS1_E_peripheral_S7_R1_0014","set1_3_11846_361_RS1_E_peripheral_S7_R1_001",6,0.0316111410861569,8
"set1_3_11848_361_RS2_E_center_S18_R1_0014","set1_3_11848_361_RS2_E_center_S18_R1_001",2,0.0347149755204871,8
"set1_3_11850_361_RS2_E_peripheral_S10_R1_0014","set1_3_11850_361_RS2_E_peripheral_S10_R1_001",6,0.0257320272875407,8
"set1_3_11852_361_RS4_E_center_S9_R1_0014","set1_3_11852_361_RS4_E_center_S9_R1_001",2,0.0305171892411193,8
"set1_3_11854_361_RS4_E_peripheral_S11_R1_0014","set1_3_11854_361_RS4_E_peripheral_S11_R1_001",6,0.0298298062062015,8
"set1_3_11856_361_RS3_E_center_S21_R1_0014","set1_3_11856_361_RS3_E_center_S21_R1_001",2,0.0313379123001992,8
"set1_3_11858_361_RS3_E_peripheral_S13_R1_0014","set1_3_11858_361_RS3_E_peripheral_S13_R1_001",2,0.0332421821371126,8
"set1_3_11860_361_NL_E_S49_R1_0014","set1_3_11860_361_NL_E_S49_R1_001",8,0.0269246316481432,8
"set1_3_11862_362_RS1_E_center_S55_R1_0014","set1_3_11862_362_RS1_E_center_S55_R1_001",2,0.0277775615284261,8
"set1_3_11864_362_RS1_E_peripheral_S39_R1_0014","set1_3_11864_362_RS1_E_peripheral_S39_R1_001",2,0.0260504444774439,8
"set1_3_11867_363_RS1_E_center_S15_R1_0014","set1_3_11867_363_RS1_E_center_S15_R1_001",2,0.0308115725199641,8
"set1_3_11869_363_RS1_E_peripheral_S14_R1_0014","set1_3_11869_363_RS1_E_peripheral_S14_R1_001",2,0.030574079931279,8
"set1_3_11871_363_NL_E_S47_R1_0014","set1_3_11871_363_NL_E_S47_R1_001",8,0.0256001430924879,8
"set1_3_11873_363_IDC_E_S30_R1_0014","set1_3_11873_363_IDC_E_S30_R1_001",6,0.0262415393499641,8
"set1_3_11874_364_RS1_E_center_S38_R1_0014","set1_3_11874_364_RS1_E_center_S38_R1_001",2,0.0246953477202303,8
"set1_3_11876_364_RS1_E_peripheral_S16_R1_0014","set1_3_11876_364_RS1_E_peripheral_S16_R1_001",6,0.0242225484015235,8
"set1_3_11878_364_NL_E_S19_R1_0014","set1_3_11878_364_NL_E_S19_R1_001",8,0.0285295864221247,8
"set1_3_11880_364_RS2_E_center_S12_R1_0014","set1_3_11880_364_RS2_E_center_S12_R1_001",6,0.0284204428528776,8
"set1_3_11882_364_RS2_E_peripheral_S6_R1_0014","set1_3_11882_364_RS2_E_peripheral_S6_R1_001",2,0.0256722791362851,8
"set1_3_11885_364_NL_E_S22_R1_0014","set1_3_11885_364_NL_E_S22_R1_001",8,0.0293835917407304,8
"set1_3_13813_552_IBC_Ep_14","set1_3_13813_552_IBC_Ep_1",5,0.0575846272560447,8
"set1_3_13815_552_EN_Ep_14","set1_3_13815_552_EN_Ep_1",6,0.0423147412321022,8
"set1_3_13819_552_NL_Ep4","set1_3_13819_552_NL_Ep",8,0.0310086545553684,8
"set1_3_13821_551_IBC_Ep_24","set1_3_13821_551_IBC_Ep_2",1,0.0972886738130568,8
"set1_3_13823_551_AM_Ep4","set1_3_13823_551_AM_Ep",2,0.0708040887282925,8
"set1_3_13825_551_UDH_Ep4","set1_3_13825_551_UDH_Ep",1,0.0828352697908187,8
"set1_3_13826_551_NL_Ep4","set1_3_13826_551_NL_Ep",8,0.0578111173677033,8
"set1_3_13828_551_DCIS_Ep4","set1_3_13828_551_DCIS_Ep",3,0.0979601818777491,8
"set1_3_13830_550_ADH_Ep_14","set1_3_13830_550_ADH_Ep_1",3,0.0574003324872355,8
"set1_3_13832_550_IBC_Ep_14","set1_3_13832_550_IBC_Ep_1",1,0.0612893151720789,8
"set1_3_13834_550_AM_Ep_24","set1_3_13834_550_AM_Ep_2",1,0.0938627110007025,8
"set1_3_13836_550_DCIS_Ep_14","set1_3_13836_550_DCIS_Ep_1",3,0.0561992126243282,8
"set1_3_13838_550_CCC_Ep4","set1_3_13838_550_CCC_Ep",2,0.0296470980567164,8
"set1_3_13840_549_DCIS_Ep4","set1_3_13840_549_DCIS_Ep",5,0.0586158425343209,8
"set1_3_13842_549_IBC_Ep4","set1_3_13842_549_IBC_Ep",5,0.0701329111860002,8
"set1_3_13844_549_IN_Ep4","set1_3_13844_549_IN_Ep",4,0.0269424834934485,8
"set1_3_13846_550_IBC_Ep_24","set1_3_13846_550_IBC_Ep_2",3,0.0542086925698848,8
"set1_3_13848_550_DCIS_Ep_24","set1_3_13848_550_DCIS_Ep_2",3,0.0691352415523722,8
"set1_3_13850_549_IP_Ep4","set1_3_13850_549_IP_Ep",2,0.0495738471163086,8
"set1_3_13852_549_MC_Ep4","set1_3_13852_549_MC_Ep",2,0.0368926917824361,8
"set1_3_13854_549_NL_Ep4","set1_3_13854_549_NL_Ep",8,0.0459694092840396,8
"set1_3_13856_549_AM_Ep4","set1_3_13856_549_AM_Ep",1,0.114638992290391,8
"set1_3_13858_548_DCIS_Ep4","set1_3_13858_548_DCIS_Ep",5,0.0645658407258326,8
"set1_3_13860_548_IBC_Ep4","set1_3_13860_548_IBC_Ep",5,0.0631480392136368,8
"set1_3_13862_547_NL_Ep4","set1_3_13862_547_NL_Ep",8,0.0692382557782207,8
"set1_3_13864_547_CCC_Ep_14","set1_3_13864_547_CCC_Ep_1",6,0.0442089804864226,8
"set1_3_13866_547_CCH_Ep_14","set1_3_13866_547_CCH_Ep_1",6,0.0455411383446303,8
"set1_3_13868_547_IBC_Ep_14","set1_3_13868_547_IBC_Ep_1",5,0.0726949499017445,8
"set1_3_13870_547_DCIS_Ep4","set1_3_13870_547_DCIS_Ep",5,0.0809966562231909,8
"set1_3_13872_547_CCC_Ep_24","set1_3_13872_547_CCC_Ep_2",2,0.0423836358787526,8
"set1_3_13876_547_CCC_Ep_34","set1_3_13876_547_CCC_Ep_3",2,0.0453311745225846,8
"set1_3_13878_547_IBC_Ep_24","set1_3_13878_547_IBC_Ep_2",5,0.0697222091755774,8
"set1_3_13880_547_NL_Ep4","set1_3_13880_547_NL_Ep",8,0.046113692039372,8
"set1_3_13882_546_NL_Ep4","set1_3_13882_546_NL_Ep",8,0.0660679553804736,8
"set1_3_13884_546_ALH_Ep4","set1_3_13884_546_ALH_Ep",6,0.0774403902570256,8
"set1_3_13886_546_IBC_Ep4","set1_3_13886_546_IBC_Ep",4,0.0947910281903356,8
"set1_3_13888_546_LIN_Ep4","set1_3_13888_546_LIN_Ep",8,0.0526821173430176,8
"set1_3_13890_546_CCH_Ep4","set1_3_13890_546_CCH_Ep",6,0.0848916043226575,8
"set1_3_13892_546_HIN_Ep4","set1_3_13892_546_HIN_Ep",8,0.0454348212560724,8
"set1_3_13894_546_MIN_Ep4","set1_3_13894_546_MIN_Ep",8,0.0630665060517716,8
"set1_3_13896_545_CCC_Ep_14","set1_3_13896_545_CCC_Ep_1",1,0.0543075846441505,8
"set1_3_13898_545_ADH_Ep4","set1_3_13898_545_ADH_Ep",6,0.0643037686145363,8
"set1_3_13900_545_UDH_Ep_14","set1_3_13900_545_UDH_Ep_1",2,0.057310127136909,8
"set1_3_13902_545_AM_Ep_14","set1_3_13902_545_AM_Ep_1",1,0.109937441264738,8
"set1_3_13904_545_IBC_Ep4","set1_3_13904_545_IBC_Ep",1,0.0920666081321587,8
"set1_3_13906_545_DCIS_Ep_14","set1_3_13906_545_DCIS_Ep_1",1,0.0986184380567841,8
"set1_3_13908_545_CCC_Ep_24","set1_3_13908_545_CCC_Ep_2",6,0.0541229425764994,8
"set1_3_13910_545_AM_Ep_24","set1_3_13910_545_AM_Ep_2",1,0.145897443668744,8
"set1_3_13912_545_UDH_Ep_24","set1_3_13912_545_UDH_Ep_2",2,0.0340521331225194,8
"set1_3_13914_545_NL_Ep4","set1_3_13914_545_NL_Ep",6,0.0501772399655587,8
"set1_3_13916_545_DCIS_Ep_24","set1_3_13916_545_DCIS_Ep_2",1,0.112281155129435,8
"set1_3_13918_545_LVI_Ep4","set1_3_13918_545_LVI_Ep",1,0.104751176378378,8
"set1_3_13920_544_MC_Ep4","set1_3_13920_544_MC_Ep",8,0.0427869234603478,8
"set1_3_13922_544_NL_Ep4","set1_3_13922_544_NL_Ep",8,0.0295767174314034,8
"set1_3_13924_544_DCIS_Ep_14","set1_3_13924_544_DCIS_Ep_1",3,0.0905249921775283,8
"set1_3_13926_544_DCIS_Ep_24","set1_3_13926_544_DCIS_Ep_2",3,0.0709033848851226,8
"set1_3_13928_544_IBC_Ep4","set1_3_13928_544_IBC_Ep",3,0.111603169903723,8
"set1_3_13930_544_DCIS_Ep_34","set1_3_13930_544_DCIS_Ep_3",3,0.0836616803974011,8
"set1_3_13932_543_CCH_Ep_14","set1_3_13932_543_CCH_Ep_1",6,0.0555660476934457,8
"set1_3_13934_543_CCH_Ep_24","set1_3_13934_543_CCH_Ep_2",6,0.04995212339776,8
"set1_3_13936_568_AM_Ep4","set1_3_13936_568_AM_Ep",1,0.130002326838606,8
"set1_3_13938_568_NL_Ep4","set1_3_13938_568_NL_Ep",8,0.0473950470311359,8
"set1_3_13940_568_IBC_Ep4","set1_3_13940_568_IBC_Ep",3,0.103286987879062,8
"set1_3_13942_568_DCIS_Ep4","set1_3_13942_568_DCIS_Ep",3,0.110132773919462,8
"set1_3_13944_569_CCC_Ep4","set1_3_13944_569_CCC_Ep",7,0.0413410490509322,8
"set1_3_13946_570_CCC_Ep_14","set1_3_13946_570_CCC_Ep_1",6,0.0727925725885318,8
"set1_3_13948_570_IBC_Ep4","set1_3_13948_570_IBC_Ep",6,0.0574120598060956,8
"set1_3_13950_570_DCIS_Ep4","set1_3_13950_570_DCIS_Ep",6,0.0620272338375514,8
"set1_3_13952_570_ADH_Ep_14","set1_3_13952_570_ADH_Ep_1",6,0.0582825858472952,8
"set1_3_13954_570_NL_Ep4","set1_3_13954_570_NL_Ep",8,0.0761778414136821,8
"set1_3_13956_570_CCC_Ep_24","set1_3_13956_570_CCC_Ep_2",6,0.0638223243067349,8
"set1_3_13958_570_CCH_Ep4","set1_3_13958_570_CCH_Ep",6,0.0591352164588387,8
"set1_3_13960_570_ADH_Ep_24","set1_3_13960_570_ADH_Ep_2",6,0.0613452165451989,8
"set1_3_13962_569_IBC_Ep4","set1_3_13962_569_IBC_Ep",5,0.085438130702398,8
"set1_3_13966_567_ADH_Ep4","set1_3_13966_567_ADH_Ep",2,0.0302341941127283,8
"set1_3_13968_567_DCIS_Ep4","set1_3_13968_567_DCIS_Ep",5,0.0609062603848117,8
"set1_3_13970_567_IBC_Ep4","set1_3_13970_567_IBC_Ep",5,0.0864488523644823,8
"set1_3_13972_567_NL_Ep4","set1_3_13972_567_NL_Ep",8,0.0677733277437316,8
"set1_3_13974_569_NL_Ep4","set1_3_13974_569_NL_Ep",6,0.0442008585306771,8
"set1_3_13976_565_EN_Ep4","set1_3_13976_565_EN_Ep",6,0.0541561546324857,8
"set1_3_13978_565_DCIS_Ep4","set1_3_13978_565_DCIS_Ep",4,0.0729203560856938,8
"set1_3_13980_565_NL_Ep4","set1_3_13980_565_NL_Ep",8,0.0598412401210266,8
"set1_3_13982_561_DCIS_Ep4","set1_3_13982_561_DCIS_Ep",5,0.0755614768031433,8
"set1_3_13984_561_IBC_Ep4","set1_3_13984_561_IBC_Ep",5,0.0861209146778386,8
"set1_3_13986_561_NL_Ep4","set1_3_13986_561_NL_Ep",6,0.0677396103598005,8
"set1_3_13987_562_DCIS_Ep_14","set1_3_13987_562_DCIS_Ep_1",5,0.0652435561121912,8
"set1_3_13989_562_NL_Ep_14","set1_3_13989_562_NL_Ep_1",8,0.0566820081269807,8
"set1_3_13991_562_DCIS_Ep_24","set1_3_13991_562_DCIS_Ep_2",5,0.080246807849827,8
"set1_3_13993_562_NL_Ep_24","set1_3_13993_562_NL_Ep_2",2,0.0451627506305864,8
"set1_3_13995_563_NL_Ep4","set1_3_13995_563_NL_Ep",4,0.0351645995024372,8
"set1_3_13999_563_EN_Ep4","set1_3_13999_563_EN_Ep",6,0.0370981747566581,8
"set1_3_14001_553_DCIS_Ep4","set1_3_14001_553_DCIS_Ep",3,0.0811115968330129,8
"set1_3_14003_553_IBC_Ep4","set1_3_14003_553_IBC_Ep",3,0.0700551022277636,8
"set1_3_14005_553_NL_Ep_14","set1_3_14005_553_NL_Ep_1",6,0.0404287488877441,8
"set1_3_14007_553_EN_Ep4","set1_3_14007_553_EN_Ep",7,0.0375935738116654,8
"set1_3_14009_553_AM_Ep4","set1_3_14009_553_AM_Ep",2,0.0302159984668811,8
"set1_3_14011_553_NL_Ep_24","set1_3_14011_553_NL_Ep_2",8,0.0229361833257427,8
"set1_3_14012_560_CCC_Ep4","set1_3_14012_560_CCC_Ep",6,0.0569124611437637,8
"set1_3_14014_560_AM_Ep4","set1_3_14014_560_AM_Ep",1,0.126310487962673,8
"set1_3_14016_560_NL_Ep_14","set1_3_14016_560_NL_Ep_1",6,0.0529313531491479,8
"set1_3_14018_560_NL_Ep_24","set1_3_14018_560_NL_Ep_2",6,0.042884067621416,8
"set1_3_14020_560_IBC_Ep_14","set1_3_14020_560_IBC_Ep_1",5,0.0641111939811364,8
"set1_3_14022_560_SA_Ep4","set1_3_14022_560_SA_Ep",8,0.0372570254921932,8
"set1_3_14024_560_NL_Ep4","set1_3_14024_560_NL_Ep",8,0.0513420523856756,8
"set1_3_14025_560_IBC_Ep_24","set1_3_14025_560_IBC_Ep_2",5,0.0698452004450314,8
"set1_3_14027_572_IP_Ep4","set1_3_14027_572_IP_Ep",2,0.0564985542138187,8
"set1_3_14028_572_UDH_Ep4","set1_3_14028_572_UDH_Ep",1,0.0645672138969115,8
