ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
GO:0043382,positive regulation of memory T cell differentiation,9,-0.9420652251856593,-1.6108303785415272,0.001668016000561259,0.04566635561244456,0.029637066430375784,208,"tags=22%, list=1%, signal=22%",HLA-DRB1/HLA-DRA,0.45505986738722953
GO:0032689,negative regulation of type II interferon production,35,-0.7109719145269641,-1.6105876778304584,0.006258099013436216,0.11103694632990097,0.07206200955761324,3370,"tags=43%, list=12%, signal=38%",ZNF683/CD274/IL33/INHBA/C1QBP/DDIT3/LGALS9/ZC3H12A/PRNP/LAPTM5/HAVCR2/HLA-DRB1/LILRB4/TLR4/AXL,0.40701791892395395
GO:0002720,positive regulation of cytokine production involved in immune response,64,-0.638083544386628,-1.6096171424297105,0.002272717541724811,0.055750035119900176,0.03618128646758061,3758,"tags=44%, list=13%, signal=38%",IL1B/FZD5/CLNK/BCL10/NLRP3/CD7/MALT1/DHX36/CD81/SECTM1/IL1R1/DDX21/SPHK2/ARID5A/SCIMP/CD55/IL18/HLA-F/TICAM1/LAPTM5/HLA-E/B2M/KIT/IRF5/NR4A3/PLCG2/CD74/CLEC7A,0.4317076958033464
GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,132,0.6359843898522204,1.6091088869219192,1.509630565554492e-4,0.007496604466997428,0.004865230903823404,4154,"tags=45%, list=15%, signal=38%",LMAN2/KLHL12/COPB2/SEC23IP/STX5/SEC22C/RAB1B/LRRK2/SEC16A/TMED10/TEX261/IER3IP1/SEC22B/TRAPPC2/PEF1/HYOU1/ARF4/SEC24B/SEC23B/VAPA/RAB2A/SHISA5/PDCD6/SAR1B/CTAGE9/ARCN1/COPG1/YKT6/ERGIC3/RANGRF/LMAN2L/COPE/YIPF6/TRAPPC10/GOLT1A/RABGGTB/ACBD3/ZW10/TRAPPC3/RAB1A/TRAPPC6A/ERGIC2/COG3/WHAMM/GOLT1B/COPG2/YIPF5/CSNK1D/GOPC/GOLGA2/TBC1D20/TMED5/TRAPPC4/TRAPPC9/RABGGTA/BCAP31/TMED1/TRAPPC12/TMED2,0.5188480777437918
GO:0042554,superoxide anion generation,42,-0.6832178224428433,-1.6075960734752435,0.007935222807766472,0.12655620268740084,0.08213387155423633,2630,"tags=36%, list=9%, signal=32%",TGFB1/GSTP1/APP/SH3PXD2B/NCF2/SYK/NCF4/CYBA/RAC2/CYBB/PRKCE/ITGB2/EDN1/TYROBP/CLEC7A,0.3807304007227924
GO:0002752,cell surface pattern recognition receptor signaling pathway,77,-0.6074212622456249,-1.6068738088099264,0.0025881357609847636,0.0603947783308307,0.03919568429390666,2642,"tags=31%, list=9%, signal=28%",TBK1/MYD88/IRAK1/TRAF3/NMI/RAB11FIP2/NFKBIA/SYK/TREM2/SCIMP/PTPN22/TLR1/LY96/TICAM1/LYN/CYBA/PIK3AP1/TLR2/SQSTM1/PRKCE/CD14/TLR4/CLEC7A/LTF,0.4317076958033464
GO:0061035,regulation of cartilage development,48,-0.6728311893961703,-1.6064616496681157,0.0026114552392909763,0.06065605597052199,0.039365251202858595,3304,"tags=31%, list=12%, signal=28%",ZBTB16/ZNF219/RFLNB/TRPS1/SOX6/PKDCC/TGFBR1/SMAD7/RFLNA/SOX9/BMPR1B/SCIN/SCX/ACVRL1/EFEMP1,0.4317076958033464
GO:0002825,regulation of T-helper 1 type immune response,34,-0.7219026599029823,-1.6061544451393273,0.005571839605035354,0.1028414979404978,0.06674323504438566,3070,"tags=38%, list=11%, signal=34%",SOCS5/IL33/JAK3/ASCL2/PLA2G4A/IL1R1/LGALS9/ARID5A/IL27RA/IL18/ANXA1/HAVCR2/EBI3,0.40701791892395395
GO:0002551,mast cell chemotaxis,11,-0.9063487159164972,-1.6056563966772814,0.002695549512452301,0.061131329078781736,0.03967369930416114,1886,"tags=55%, list=7%, signal=51%",SWAP70/VEGFC/VEGFA/RAC2/KIT/PIK3CD,0.4317076958033464
GO:0097531,mast cell migration,11,-0.9063487159164972,-1.6056563966772814,0.002695549512452301,0.061131329078781736,0.03967369930416114,1886,"tags=55%, list=7%, signal=51%",SWAP70/VEGFC/VEGFA/RAC2/KIT/PIK3CD,0.4317076958033464
GO:0002577,regulation of antigen processing and presentation,21,-0.781376913003209,-1.6049343217739083,0.012638224654703894,0.16522745196330763,0.10723117499272981,1472,"tags=38%, list=5%, signal=36%",WAS/TREM2/HLA-DOA/CD68/PYCARD/FCGR2B/CD74/CTSS,0.3807304007227924
GO:0008347,glial cell migration,44,-0.6864854243303554,-1.604650329010479,0.0016822085810085175,0.04566635561244456,0.029637066430375784,2512,"tags=43%, list=9%, signal=39%",ATP1B2/ADGRG1/EPHA4/CCL2/TREM2/MMP14/CX3CL1/SYNE2/GPR183/SRGAP2/CCL3/SUN2/TGFB2/LRP8/ZMIZ1/CSF1/TSPO/DISC1/CX3CR1,0.45505986738722953
GO:0034162,toll-like receptor 9 signaling pathway,27,-0.7463783588943738,-1.603615175147861,0.011280201265060266,0.15362200518837926,0.09969934127379358,2749,"tags=44%, list=10%, signal=40%",EPG5/MYD88/IRAK1/SYK/SLC15A4/LYN/PIK3AP1/EGFR/HAVCR2/IRF5/ADCY7/MSR1,0.3807304007227924
GO:0030593,neutrophil chemotaxis,71,-0.6214180594418524,-1.6034272834851342,0.0014437478624300401,0.041360730568940775,0.026842753336474387,2058,"tags=32%, list=7%, signal=30%",PIK3CG/CXCL17/JAML/PIKFYVE/SYK/THBS4/C5AR1/CCL3/TGFB2/RAC2/MPP1/SAA1/PDE4B/DAPK2/CXADR/NCKAP1L/C3AR1/S100A9/PIK3CD/ITGB2/EDN1/CD74/CCL28,0.45505986738722953
GO:1904706,negative regulation of vascular associated smooth muscle cell proliferation,25,-0.7448873363428706,-1.602846468694518,0.01262158113713236,0.16522745196330763,0.10723117499272981,3634,"tags=32%, list=13%, signal=28%",TPM1/CNN1/GSTP1/CDKN1B/PTEN/PPARG/SOD2/MEF2C,0.3807304007227924
GO:0055017,cardiac muscle tissue growth,57,-0.6430853542049918,-1.6026968224439957,0.005561543378030885,0.1028414979404978,0.06674323504438566,3202,"tags=33%, list=11%, signal=30%",NDRG4/PPARA/BMPR1A/NRG1/SORBS2/TGFBR1/TP73/S1PR1/FGF2/PIM1/DIPK2A/FGFR2/AKAP6/TGFB2/VGLL4/RGS2/MEF2C/EDN1/SKI,0.40701791892395395
GO:0035747,natural killer cell chemotaxis,10,-0.9195526005792544,-1.602611936979567,0.002549116185762264,0.05965517878404562,0.03871569063980451,2058,"tags=60%, list=7%, signal=56%",PIK3CG/CCL2/CCL5/CCL3/CCL4/PIK3CD,0.4317076958033464
GO:0098543,detection of other organism,18,-0.8229702489208872,-1.6019233180568577,0.0026409628959063124,0.06065605597052199,0.039365251202858595,1232,"tags=33%, list=4%, signal=32%",TLR1/TLR2/HLA-B/HLA-DRB1/TLR4/CLEC7A,0.4317076958033464
GO:0150076,neuroinflammatory response,73,-0.6116880142540351,-1.6014094733300113,0.0018477171992830872,0.048385237527207275,0.03140159707538769,3758,"tags=49%, list=13%, signal=43%",IL1B/TNFRSF1A/VPS54/MMP3/CALHM2/IFNGR2/SPHK1/CLU/IL33/DAGLA/AGER/APP/GRN/PTGS2/IFNGR1/IL1R1/TNF/CCL5/AIF1/ZEB2/TREM2/TLR1/IL18/CX3CL1/C5AR1/CCL3/PTPRC/TNFRSF1B/ITGB1/SYT11/CCR1/PLCG2/CX3CR1/ITGB2/TYROBP/C1QA,0.45505986738722953
GO:1901570,fatty acid derivative biosynthetic process,50,0.7174748226549947,1.6013120493180164,0.002222418982608925,0.055349786527116474,0.03592152862235939,3119,"tags=42%, list=11%, signal=37%",ELOVL2/HMGCL/ELOVL5/ACSS3/SLC27A2/ACACA/HMGCLL1/HMGCS2/TECR/ACAT1/ACSF3/PPT2/GGT6/FAR2/ELOVL7/ALOX15B/AACS/FASN/ELOVL6/ACSL3/ELOVL4,0.4317076958033464
