"","Sample","Cluster","Max_Coefficient","Rank"
"set1_3_14011_553_NL_Ep_2","set1_3_14011_553_NL_Ep_2",1,0.0538850402737778,4
"set1_3_14012_560_CCC_Ep","set1_3_14012_560_CCC_Ep",3,0.132628300880092,4
"set1_3_14014_560_AM_Ep","set1_3_14014_560_AM_Ep",2,0.205309049362171,4
"set1_3_14016_560_NL_Ep_1","set1_3_14016_560_NL_Ep_1",3,0.119483911737334,4
"set1_3_14018_560_NL_Ep_2","set1_3_14018_560_NL_Ep_2",3,0.122577540381733,4
"set1_3_14020_560_IBC_Ep_1","set1_3_14020_560_IBC_Ep_1",4,0.128068689029978,4
"set1_3_14022_560_SA_Ep","set1_3_14022_560_SA_Ep",3,0.0905225541018482,4
"set1_3_14024_560_NL_Ep","set1_3_14024_560_NL_Ep",1,0.0902733500736224,4
"set1_3_14025_560_IBC_Ep_2","set1_3_14025_560_IBC_Ep_2",4,0.131461972972275,4
"set1_3_14027_572_IP_Ep","set1_3_14027_572_IP_Ep",3,0.117572347620248,4
"set1_3_14028_572_UDH_Ep","set1_3_14028_572_UDH_Ep",2,0.114617153660011,4
"set1_3_14034_572_IBC_Ep","set1_3_14034_572_IBC_Ep",4,0.12728406403801,4
"set1_3_14036_571_NL_Ep","set1_3_14036_571_NL_Ep",1,0.0789228917761781,4
"set1_3_14038_571_EN_Ep","set1_3_14038_571_EN_Ep",1,0.117686360449694,4
"set1_3_14040_571_DCISw_Ep","set1_3_14040_571_DCISw_Ep",4,0.124800287346469,4
"set1_3_14042_571_DCIS_Ep","set1_3_14042_571_DCIS_Ep",4,0.114883768594918,4
"set1_3_14044_571_IBC_Ep_1","set1_3_14044_571_IBC_Ep_1",4,0.141673107179962,4
"set1_3_14046_571_IBC_Ep_2","set1_3_14046_571_IBC_Ep_2",4,0.142047586134582,4
"set1_3_14048_566_IBC_Ep","set1_3_14048_566_IBC_Ep",4,0.126234233810454,4
"set1_3_14050_566_DCIS_Ep","set1_3_14050_566_DCIS_Ep",4,0.097498084543369,4
"set1_3_14052_566_UDH_Ep","set1_3_14052_566_UDH_Ep",3,0.103040596473147,4
"set1_3_14054_566_CCC_Ep_1","set1_3_14054_566_CCC_Ep_1",3,0.1164314513039,4
"set1_3_14056_566_CCC_Ep_2","set1_3_14056_566_CCC_Ep_2",3,0.114617455201755,4
"set1_3_14058_566_AM_Ep","set1_3_14058_566_AM_Ep",2,0.198857951380434,4
"set1_3_14060_566_NL_Ep","set1_3_14060_566_NL_Ep",3,0.100283321469381,4
"set1_3_14062_564_DCIS_Ep","set1_3_14062_564_DCIS_Ep",4,0.096178587766608,4
"set1_3_14064_564_HP_Ep","set1_3_14064_564_HP_Ep",1,0.0932120374436581,4
"set1_3_14066_564_NL_Ep","set1_3_14066_564_NL_Ep",1,0.0980015723683712,4
"set1_3_14068_564_IBC_Ep","set1_3_14068_564_IBC_Ep",4,0.0923511344748466,4
"set1_3_14070_559_DCIS_Ep","set1_3_14070_559_DCIS_Ep",4,0.129018987441578,4
"set1_3_14072_559_IBC_Ep","set1_3_14072_559_IBC_Ep",4,0.154212689571691,4
"set1_3_14074_559_CCH_Ep","set1_3_14074_559_CCH_Ep",3,0.12646671600535,4
"set1_3_14076_559_AM_Ep","set1_3_14076_559_AM_Ep",2,0.201635488838598,4
"set1_3_14080_558_IBC_Ep","set1_3_14080_558_IBC_Ep",4,0.110341816501724,4
