Mixture	luminal epithelial cell of mammary gland	mammary gland epithelial cell	basal cell	naive B cell	IgG plasma cell	class switched memory B cell	unswitched memory B cell	IgA plasma cell	effector memory CD8-positive, alpha-beta T cell	gamma-delta T cell	natural killer cell	lymphocyte	mature NK T cell	activated CD4-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell	regulatory T cell	T cell	CD4-positive helper T cell	effector memory CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta memory T cell	activated CD8-positive, alpha-beta T cell	myeloid dendritic cell	non-classical monocyte	macrophage	classical monocyte	conventional dendritic cell	M1 macrophage	myeloid cell	M2 macrophage	plasmacytoid dendritic cell	neutrophil	fibroblast	endothelial cell of lymphatic vessel	vein endothelial cell	endothelial cell of artery	capillary endothelial cell	pericyte	vascular associated smooth muscle cell	mast cell	P-value	Correlation	RMSE
BCRF4_10_14779_662_DCIS-1_Ep	0.13505296201237	0.211657637515572	0.0303636256591311	0	0	0.0868370608146837	0.0591752753545835	0	0	0.00704690139813152	0	0.00226486818706631	0	0	0.0351433441787146	0	0.168376940908083	0	0.00210971900966997	0.0282704921930923	0	0	0	0	0	0	0	0.191681120671973	0	0.00331504964704122	0.00411250365585497	0.00166932914951113	0.00431714846809874	0	0.00616869522990049	0.0107902682708333	0.0116470576756883	0	0	0	0.679431165746848	0.881503436743915
BCRF4_10_14781_662_MIV-1_Ep	0.118286671932883	0.181509014589624	0.0437017614444127	0	0	0.0755196289544856	0.0673513477121705	0	0	0	0	0.00944115574585107	0	0.00596146388990706	0.0388705961149063	0.00499723928374053	0.160783085252149	0	0.000565477455883842	0.026295096205076	0	0	0	0	0	0	0	0.205830813887648	0	0	0.00403408732468025	0.00585293675943847	3.13756837397103e-05	0	0	0.0302985002559623	0.0206697475074422	0	0	0	0.666104963610882	0.88802176827733
BCRF4_10_14783_662_DCIS-2_Ep	0.132923688724608	0.142850791387928	0.0427158482690062	0	1.54661873270542e-05	0.106114152518961	0.0581458212999358	0	0	0	0	0.0226865534240831	0	0.00145271607878339	0.0484823974001299	0	0.138231652825141	0	0.0288529578561866	0.00681679990967873	0	0	0	0	0	0	0	0.229341491340867	0	0	0.000897810684194527	0.0121387610964191	0.00478648051640175	0	0	0.0149140915065001	0.00781400918368638	0.000818509790162389	0	0	0.630630648192319	0.897756163384814
BCRF4_10_14785_662_MIV-2_Ep	0.123252508600055	0.150517372556428	0.0408002962637708	0	0.0015239567369986	0.0893710473981518	0.0445385234790646	0	0.0078499465478253	0	0	0.0185407930238007	0	0	0.042352102959758	0.00686420655912924	0.103684163060102	0	0.0208321661374506	0.00693673937303202	0	0	0	0.0224380920475862	0	0	0	0.251204814624073	0	0	0.00109487349729008	0.0189383869466241	0.00448200603246794	0	0	0.0238492518311056	0.018585761602693	0.00234299072259289	0	0	0.67220984099658	0.881683945970017
BCRF4_10_14787_662_DCIS-3_Ep	0.114407840890252	0.214920156716613	0.0330843772812534	0	0	0.0982320655435013	0.0482383843897806	0	0	0	0	0.0177044505313617	0	0.00184123495333534	0.0480065089313416	0	0.125821155366296	0	0.030088905939274	0.00921422529331151	0	0	0	0	0	0	0	0.226182751222649	0	0.000966540253710119	0.00319543347355488	0.00275667760073294	0.0040464556555805	0	0.00428789723980041	0.010778005487431	0.00622693323021998	0	0	0	0.634673511846108	0.889892500458078
BCRF4_10_14789_662_IBC_Ep	0.108929965659966	0.207060153966468	0.0344784687526201	0	0	0.0865257946667633	0.0570592459002611	0	0.0134075164021187	0	0	0.0339588449200555	0	0.01692639005003	0.036926132249363	0.00664208939557771	0.0990689177953346	0	0.0114315638776487	0.0223190850520648	0	0	0	0	0	0	0	0.220299814479332	0	0	0.00314177621643215	0.0107468866559706	0.00223434924202733	0	0	0.0192189687663286	0.00962403595163759	0	0	0	0.662693235740402	0.885046640417527
BCRF4_10_14909_676_DCIS-2_Ep	0.417999900554798	0	0.0204369567607041	0	0.000547894498247324	0.0903571206373709	0.0309660712590586	0	0.00499271108239285	0	0	0.0166598207924032	0.00573678430611664	0.0451283527992739	0.0608263863597675	0.0255305513071664	0.012758707200679	0	0.0735230672467273	0	0	0	0	0	0	0	0	0.113157541003839	0.00463883160535799	0.0249689171593666	0.00690314562248497	0.00118718509134354	0.00303294516056776	0	0	0.0288670796895779	0.0117800298627571	0	0	0	0.392452153373285	0.946457672094427
BCRF4_10_14797_664_AM_Ep	0.379794469094355	0	0.0337093065422215	0	0	0.126741095438956	0.00741430888470407	0	0.0159238003343392	0	0	0.0239019234996614	0.0212936018185827	0.0215740801747957	0.0909360535156824	0.00677970650213753	0	0	0.0228160287106545	0	0	0	0	0.00358981968142967	0	0	0	0.119852563914469	0.00902657855531664	0.0138313686043565	0.00814058271357529	0.00791922639990388	0.0129886719841198	0	0	0.0737668136307394	0	0	0	0	0.232937076743168	0.974605763899038
BCRF4_10_14798_664_BBD_Ep	0.358102917756305	0.0490769505386756	0.0933125731900556	0	0	0.120303351291947	0	0	0.000565650688084467	0	0	0.0512316177065838	0.0209378980785737	0	0.100891352596429	0.0039047583511194	0	0	0	0.00709418671379453	0	0	0	0.00308078846527686	0	0	0	0.133197899193446	0	0.00311897204308941	0	0.0135841314102877	0.00094554521444679	0	0	0.0294419243485047	0	0.0112094824133802	0	0	0.602251663554149	0.907625388484915
BCRF4_10_14800_664_IBC_Ep	0.232275680203055	0.05187635046509	0.0394671247553401	0	4.29205630262272e-05	0.0649489688454691	0.0267493388752466	0	0.0164970641636758	0	0	0.0345400641897821	0.011695866474765	0.0282380786026705	0.0316095469129895	0.0138905957270303	0.0766269235339629	0	0.0258515809430718	0.0095916428977158	0	0.00891094111677137	0	0.0395208963201371	0.00793984850423666	0	0	0.215679586683632	0	0	0.00111910636600987	0.00996190597437051	0	0.0074857901525821	0.00712957513597717	0.00817620426351105	0.0301743983298815	0	0	0	0.760598002874528	0.863892874925315
BCRF4_10_14802_664_ADH_Ep	0.339026260722692	0.0658910700421607	0.0957325181156945	0	0.00103185785533959	0.111594288155832	0	0.00569473957200735	0.013792491653246	0	0	0.0462538882779671	0.00984782243858055	0.0127246949489937	0.0820435026510868	0	0	0	0	0.0015301671214594	0	0	0	0	0	0	0	0.135226246523132	0	0.00599937842375402	0	0.0266295226896155	0.00620608705498301	0	0	0.0353554567204155	0	0.00542000703303998	0	0	0.620359149661129	0.901611269027683
BCRF4_10_14804_664_NL_Ep	0.124885250254163	0.111919904787079	0.0747632652194957	0.00120624627216404	0.0069234130204378	0.0725727975141593	0	0.00665648663447004	0.00642225418716605	0	0	0.0459399516278915	0.0123323676697425	0.0599497941943182	0.0713819399193321	0.0185268269550107	0	0	0	0	0	0	0	0.00440708024908735	0	0	0	0.173994716624291	0.0187931421339103	0.0117082976927092	0	0.0810763886482318	0.0126435433927236	0	0	0.0614304851842712	0	0.022465847819346	0	0	0.569726046716925	0.904976393161618
BCRF4_10_14805_665_IBC_Ep	0.0563264870619607	0.319810680735168	0.0308059544616396	0	0.00877890248363556	0.131766802381092	9.38875803426818e-05	0.000567908726762545	0.00953620013999968	0	0	0.0201695362354882	0.0160982194104782	0	0.0750818354922002	0.0164991150328599	0	0	0.012486010010446	0	0.00184210615219399	0	0	0.0150970418923569	0	0	0.00754182289292493	0.163642924414927	0	0	0.00308450166421668	0.0732020330377668	0.00683854516768262	0	0.00126126121855363	0.0237621170433553	0.00330403279099651	0.0024020739729521	0	0	0.670033417607705	0.866359806629414
