Mixture	luminal epithelial cell of mammary gland	mammary gland epithelial cell	basal cell	naive B cell	IgG plasma cell	class switched memory B cell	unswitched memory B cell	IgA plasma cell	effector memory CD8-positive, alpha-beta T cell	gamma-delta T cell	natural killer cell	lymphocyte	mature NK T cell	activated CD4-positive, alpha-beta T cell	CD4-positive, alpha-beta T cell	regulatory T cell	T cell	CD4-positive helper T cell	effector memory CD4-positive, alpha-beta T cell	CD8-positive, alpha-beta memory T cell	activated CD8-positive, alpha-beta T cell	myeloid dendritic cell	non-classical monocyte	macrophage	classical monocyte	conventional dendritic cell	M1 macrophage	myeloid cell	M2 macrophage	plasmacytoid dendritic cell	neutrophil	fibroblast	endothelial cell of lymphatic vessel	vein endothelial cell	endothelial cell of artery	capillary endothelial cell	pericyte	vascular associated smooth muscle cell	mast cell	P-value	Correlation	RMSE
BCRF4_10_14871_672_DCIS_Str_S8_R1_001	0	0	0.00227447085639233	0.0224438349158292	0.0354068030935179	0.0642949220438307	0	0.0123728464360031	0.0210357110670223	0	0	0.0453529591955644	0.030312917666303	0	0.153105377393012	0.0285991743333849	0	0.00234173541625005	0	0	0.0390299257713271	0	0.00995073261665575	0.00598306624869041	0	0.0159023007780814	0.00208954229247499	0.155662680695365	0.00439894840782535	0.045695421221106	0.00452518952427856	0.152515997655556	0.00161094346107782	0	0	0.112668174251754	0.0308596967357513	0.00156662792294672	0	0	0.872463600576696	0.772817616841505
BCRF4_10_14872_672_CaLob_Str_S9_R1_001	0	0	0.000309371012385324	0.0685522762918301	0.0822963147676061	0.0880740497212653	0	0.0324907885251713	0.036061883453127	0	0	0.0704316108252343	0.0366280470742393	0	0.201464295788599	0.00876625835215662	0	0.000567140022009899	0	0	0.0428977568346656	0	0	0.00170018566420453	0	0	0	0.118039806076358	0	0.0425007439687363	0.00129064401051898	0.102196682189936	0.00200596004506998	0	0	0.0497146250484998	0.014011560328387	0	0	0	0.948318794359336	0.532599457624559
BCRF4_10_14874_672_NL_Str_S11_R1_001	0	0	0.00823144138547312	0.0328500013043792	0.107516333799172	0.0381262024480208	0	0.0921533264290515	0.0183590836006993	0	0	0.0346383401736853	0.0392387186168661	0	0.0660225508934628	0.0243269260853745	0	0.00213482529136695	0	0.0172785809369428	0.0117935759354221	0	0	0.00522845477687045	0	0	0.000785189366986907	0.100186254811198	0.0055275033439029	0.0220628588878913	0.00428764589460598	0.214548327104955	0	0	0	0.128593781854311	0.0188543739080741	0.00725570315128718	0	0	0.948839427776421	0.340423921970731
BCRF4_10_14877_672_CCC_Str_S14_R1_001	0	0	0.0085008101899205	0.0379247066268782	0.0830523062234337	0.0345437265786657	0	0.0333096898302372	0.017945747582145	0	0.00189012955807651	0.0485590400948275	0.0194113436323977	0	0.123574340382816	0.00676256301359144	0	0	0	0	0.036203672170116	0	0.00275304958591015	0.0142695677356231	0	0	0.000362713268123224	0.129550711078987	0.00577323495267819	0.0143364007122829	0	0.258483077537989	0.00746621878319891	0	0	0.0857469785125705	0.0157461309903809	0.0138338409591511	0	0	0.945894180239103	0.528727780637194
BCRF4_10_14879_673_IBC_Str_S16_R1_001	0	0	0.0391350112864502	0	0.00218125576692372	0.0598757600430118	0	0.00169859711819957	0.00357538445001948	0	0	0.0494667023412958	0.0282872293859054	0	0.106064121190264	0.0338376756656388	0	0	0	0.000594713238955296	0.0149546568938121	0.00283020465307412	0	0.024365869007133	0	0	0	0.202271112630644	0	0.0142393982003173	0.00465697258237226	0.308994791880835	0.0223235032302813	0	0	0.0708978472744319	0.00704457617111965	0.0027046169893157	0	0	0.534836961074049	0.910757976085424
BCRF4_10_14881_673_DCIS_Str_S18_R1_001	0	0	0.00446440098607088	0.148181045065568	0.00654203211180286	0.114916976555267	0.0122881412968136	0.0128325118589038	0.0160505124505605	0	0	0.0323809391373682	0.0246122028893638	0	0.202893694918884	0.0382858930203452	0	0	0	0	0.0651081244377387	0.00234481538261324	0.0053495316216663	0.0318458761385583	0	0	0	0.113675822468051	0	0.0397239750859269	0.000225267193622075	0.0635886624942341	0.000415961001938222	0	0	0.0425328534553701	0.0217407604293337	0	0	0	0.804677055686893	0.864543272995759
BCRF4_10_14883_673_NL_Str_S20_R1_001	0.00295149240537417	0	0.0192782563158684	0.0188004317527869	0.0283990813832469	0.0465405445512626	0	0.0812945301021775	0.0128219417073888	0	0	0.0567872627138838	0.0478648188066981	0	0.123282743242268	0.0347484133694011	0	0.00494031573797559	0.000699805277561266	0	0.0193128212018878	0.00639658247659759	0	0.0033178331839719	0	0	0	0.104901361714673	0	0.0392653330056038	0.00303609622840854	0.240103090033151	0	0	0	0.101798351583918	0.00345889320589397	0	0	0	0.942205532607527	0.602107231186775
BCRF4_10_14885_673_AM_Str_S22_R1_001	0.000823120370960653	0	0.0156684354139234	0.00226024042857161	0	0.0641388788543292	0	0	0.0188919163415439	0	0	0.0363235543254437	0.0323257521612663	0	0.0664803082252926	0.00402374818612025	0	0.0161802736825742	0	0	0.0219791675945939	0	0.00314787891515988	0.0185426670555422	0	0	0	0.162484507683366	0.0068813644107067	0.0105882063548418	0.000389035613362472	0.392484669107116	0.0140011225873581	0	0.00427334462631838	0.101305860201463	0	0.00680594786014521	0	0	0.701865653621962	0.871390378669396
BCRF4_10_14887_673_CCC_Str_S24_R1_001	0.0172761036163653	0	0.00983509786521796	0.00770123167112359	0	0.0550931241967247	0	0	0.0247674673805577	0	0	0.0628664222748802	0.0344979104799774	0	0.0805883911623851	0.0205673981540527	0	0.00150786366551334	0.0048342597464388	0.00486559083068516	0.0100457874110008	0	0	0	0	0	0	0.146898898842305	0	0.0291426982400004	0.00365264757641006	0.379213979939843	0.000336501319548606	0	0	0.0992808546351111	0	0.00702777099185854	0	0	0.696821742401474	0.878788644448362
BCRF4_10_14889_673_EN_Str_S26_R1_001	0.0183385114146963	0.00241315921203947	0.0112318299599234	0.0451250828898806	0.0307833555675646	0.0202276316801141	0	0.106007466664836	0.0219395104177348	0	0	0.0510087719749172	0.0264260195038279	0	0.0702991584307672	0.0189040506229815	0	0.00301493447998885	0	0	0.0210671617228816	0	0	0	0	0	0	0.158996504832674	0	0.0248195294173248	0.00235176750341407	0.285808180290215	0	0	0	0.0675049701714206	0	0.0137324032427978	0	0	0.949807433913332	0.519688326126448
BCRF4_10_14891_674_DCIS_Str_S28_R1_001	0	0.00357650421542382	0.00802100950266454	0.0290463866477421	0.0394707543722789	0.0295163270624712	0.00769290593556173	0.00703878832886347	0.0842060525564977	0	0	0.0304980931112154	0.0611059019129103	0	0.168342692397567	0.00866634307706702	0	0	0	0	0.00740476226872951	0	0	0	0	0.00590902720727753	0.013617467618029	0.146382312368321	0	0.0143967972926193	0	0.171659007436629	0.00671236094778671	0	0	0.112295207069878	0.0320976497469147	0.0123436489235525	0	0	0.8684920127281	0.778673744309228
BCRF4_10_14893_674_IBC_Str_S30_R1_001	0.0110706667213066	0	0.00501755067332444	0.0157353110494918	0.105983046727046	0.0336657225488461	0.0364551160428868	0.00118036297177282	0.0437905119651857	0	0	0.0491140302423378	0.0681018734943666	0	0.0708967078561939	0.0145787644951775	0.014397306681863	0.00666869584151881	0.0584993954401958	0	0.0343106666408445	0.000879704410922636	0	0.0678816327095539	0	0	0	0.131394740030001	0	0.0106709416765699	0.00665553658271564	0.120981102616605	0.000119301057192651	0	0.00433373074338367	0.0450801311237273	0.0214187709177754	0.0211186787391949	0	0	0.943889072174117	0.523940875687982
BCRF4_10_14895_674_BBD_Str_S32_R1_001	0	0.0334580360439514	0.020127268053076	0.0103814906556732	0.0324661673571029	0.0158481378696688	0.00324247511122083	0.0110319895128183	0.00438594174073274	0	0	0.0532333733145878	0.0445016359262552	0	0.0868508623324338	0.00234575598993582	0	0.0171378802111105	0	0	0.0242644763923849	0	0	0	0	0	0.0100610978823841	0.113009176128652	0	0.00480027120967016	0.00139637953330616	0.288738966687614	0.00753521541750937	0	0.0216317686987066	0.136106415264862	0.0574452186663436	0	0	0	0.841432896413146	0.791412017188854
BCRF4_10_14900_675_EN1_Str_S34_R1_001	0	0	0.0250326904959317	0.0157730274393214	0.0512654697263593	0.0459933881688303	0.00174320787829336	0.00819349188181421	0.0227549078707757	0	0	0.052204211636737	0.0295534262762588	0	0.118518206324727	0.00379133234640558	0	0.0149886418952529	0	0	0.0210012020667827	0	0	0	0	0	0	0.133763848098043	0	0.0136921194904628	0	0.283070676616678	0.000198365711757349	0	0	0.135178680052787	0	0.023283106022781	0	0	0.892057667524996	0.729301848194183
BCRF4_10_14902_675_EN2_Str	0.00522492729223647	0	0.00784036501579167	0	0.00127695743908806	0.113204731152513	0	0	0.0104848190322521	0	0.00954849281915539	0.0465166999887729	0	0	0.133488654620693	0.0172402380844073	0	0	0	0	0.0337649687470018	0	0	0	0	0	0	0.141534266935747	0	0.0134772367760856	0.00196993599414327	0.30164493845871	0.00261899476106851	0	0	0.145396993653722	0.0131536179287621	0.00161316129984924	0	0	0.637826592975796	0.899100975779142
BCRF4_10_14903_675_EN3_Str	0	0.00305854772383432	0.00325937854102072	0.00156498355831459	0.00470994134728163	0.100663897420315	0	0.00128608006142577	0.0177494940689634	0	0	0.0492729102754492	0.0144332590153467	0	0.106687364985261	0.0114663176210339	0.0056761030678947	0	0	0	0.0221798582436065	0	0	0	0	0	0	0.156125527964542	0	0.014094979096911	0.00306194876851708	0.307046903287067	0.016504222081935	0	0	0.13264307320789	0.0259751782175574	0.00254003144583366	0	0	0.663544066302358	0.889562682404017
BCRF4_10_14906_675_NL_Str	0.00590001305538512	0	0.0444835171944574	0	0.0572863621684802	0.0721142664537626	0.00025508871299107	0.0556749309635226	0.0274857229163129	0	0	0.0562077858417932	0.0225357281403899	0	0.0836907079213095	0.0225982163521613	0	0	0	0.00182037101386404	0.0137614187093322	0	0	0	0	0	0	0.141156012360855	0	0.0181188338635713	0.000413107385374592	0.28215043857315	0.00550337644258765	0	0	0.0872421855497227	0	0.00160191638097673	0	0	0.934598808451759	0.574247113902428
BCRF4_10_14923_677_IBC_Str	0	0	0.0101377369553107	0.0207013909509378	0.106617979378922	0.0627190268855385	0	0.00405511816136473	0.0126714265158238	0	0	0.0246342564495861	0.0358510341403103	0	0.110286283163436	0.0326635965220554	0	0	0	0.00929290213743938	0.0397512786716878	0.00685232693368682	0	0.0791693484928048	0	0	0.0150794913929081	0.162065084923383	0	0.0374927572884478	0	0.11597165783269	0.00290519932712914	0	0	0.0733032112740258	0.0377788926025124	0	0	0	0.954065915239632	0.499624912438276
BCRF4_10_14925_677_DCIS_Str	0	0	0.00301603653246491	0.0457823596535042	0.0655248721109879	0.0605325095421553	0.00220955243984853	0.00944181754470039	0.00524212760101108	0	0	0.0314303820930703	0.0323327169357077	0	0.135262384383676	0.0320609226913858	0	0	0	0.0118263028804479	0.0521429590003886	0.0103252160156364	0.00391559805650105	0.0645327403441609	0	0	0	0.146715932884025	0	0.0300895658269207	0	0.17181713661014	0.00410599473833179	0	0	0.0631273349927486	0.0185655371221873	0	0	0	0.929779715492694	0.653667041716052
BCRF4_10_14927_677_NL_Str	0	0	0.00506529008304162	0.0248697509912859	0.0223777673812591	0.0805917148550104	0	0.0370908588239036	0.0314726436823595	0	0	0.0456011446846914	0.0478730076927016	0	0.159274253753209	0.0220033480650976	0	0	0	0.002818337413606	0.0434871120516499	0.00350827494105817	0	0.0361700616673964	0	0	0	0.142102798205548	0	0.0267823616268658	0	0.154636838625576	0.00151355118668561	0	0.000658908707302	0.0777010459472602	0.0329393948104604	0.00146153480403225	0	0	0.902237977597525	0.751775469576038
BCRF4_10_14929_677_LVI_Str	0	0	0.00967572086923365	0.034525100447153	0.0348160518804059	0.0500919547065585	0	0.00234252833871538	0.031411850058254	0	0	0.0344141384268276	0.0510225610251591	0	0.12503731141839	0.0259412417646734	0	0	0	0	0.0496246415322598	0.00842574840981271	0.00584940557947506	0.0504751104340179	0	0.009231739024248	0.00438433455486351	0.195653592780336	0	0.0448761550621943	0	0.154031477729048	0.00134509832116596	0	0	0.0528845329741241	0.0239397046630848	0	0	0	0.84658927628593	0.792327090314217
BCRF4_10_14931_678_IBC_Str	0.0189206025765764	0	0.0287170752887042	0.0142968782230858	0.0791379941736177	0.0662924094019697	0.00710069071320956	0.0066881184862388	0.0163035413458375	0	0	0.0192685346356578	0.0554485853460334	0	0.0919668575531753	0.0423272110083679	0	0	0	0.00250006441240476	0.0317313125715761	0.0180990074532106	0	0.0619075474823477	0.0048099832031134	0	0	0.193732174079805	0	0.0239743687505268	0.00363644133945162	0.108909316464669	0.00640288457896595	0.00606655321343558	0	0.0585626978775693	0.0331991498204502	0	0	0	0.951923046819002	0.595749922655893
BCRF4_10_14933_678_PLC_Str	0	0	0.00201104047432689	0	0.0220028973605695	0.0624978893977321	0	0.037554514501884	0.0273622135057172	0	0	0.0436715936883547	0.028158203209764	0	0.0844650787756044	0.00590262082459907	0	0.00335420488281657	0	0	0.00397837491734058	0	0	0.0279289944704148	0	0	0	0.168592373854016	0	0.0177998142932311	0.00536880006285568	0.308259515609859	0.041998225923251	0	0.0104271287425121	0.0773278495969339	0	0.0213386659082174	0	0	0.868633283696117	0.753620609332099
BCRF4_10_14935_678_EN_Str	0	0	0.00281671074509819	0.0127160939748342	0.0253308039963708	0.0658978869377593	0	0.0121186328172802	0.0187113759221738	0	0.00656706398398133	0.0513021812261008	0.0335889425528938	0.00285719162466372	0.0895846419162294	0.0275873239205358	0	0	0.00512156608049613	0	0	0	0	0.0108936397464565	0	0	0	0.164190567052626	0	0.0101948781547996	0.00115286441810242	0.317693937527432	0.00571112693336302	0	0.00669856333537949	0.112325747832622	0	0.0169382593008013	0	0	0.853802008846025	0.801807083496227
BCRF4_10_14937_678_NL_Str	0	0	0.00713587166286508	0.0120844508684167	0.0304999500544293	0.0298226398145329	0.0185990245718705	0.104149651241592	0.0416145583323054	0	0.00829188182367402	0.0503050005575898	0.0212991917761387	0.0301943971045365	0.0636270945321758	0.0172138296571873	0	0	0	0	0	0	0.00390594078565246	0.00705259546977262	0	0	0	0.16920408111258	0	0.00836232653479483	0.00133977800431355	0.236266487121639	0.0216135083978585	0	0	0.101727729861161	0.015690010714914	0	0	0	0.958260280987216	0.518404185916102
BCRF4_10_14939_679_IBC_Str	0	0	0.0202120900150136	0	0.0266136565050105	0.0912811342565542	0.00163776002959704	0	0.02226260140422	0	0	0.0250662933560864	0.0361884073817904	0	0.0807334558283667	0.0171116983794795	0	0	0	0.0144102156598041	0	0	0	0.0299950924803891	0	0	0	0.26767445215881	0	0.00213164118552433	0.000342914930103881	0.241386939486128	0.00499968783380049	0	0	0.073758234577192	0.0398853850282128	0.00430833950391631	0	0	0.722288626578961	0.846626147429893
BCRF4_10_14941_679_DCIS_Str	0	0.00340029848206678	0.00292494328817102	0.0150345580576465	0.0557488443880254	0.0376749255276994	0	0.0378549729723208	0.0390901574959504	0	0.00761017309895577	0.039255748531132	0.00754742513035614	0.0177302032944006	0.0809358257813556	0.00714624381546148	0	0	0	0	0	0	0	0	0	0	0	0.196331959504339	0	0.0140261715004481	0.00589634106878447	0.29513993332139	0.00302772680740516	0	0	0.0950542757388634	0.0110289303271634	0.0275403418680653	0	0	0.941522498178563	0.613962570629753
BCRF4_10_14943_679_NL_Str	0	0.00142037168675781	0.00379888426846828	0.0206360951640279	0.110256326717995	0.0433572625562854	0	0.0545025079006285	0.0163203554753533	0	0.0071885076442176	0.0345659631460801	0.0187285391606206	0.00614235581926464	0.0950388735607644	0.00710393489962832	0	0	0	0	0.0058293870159403	0	0.000972111317225396	0.0222093908219855	0	0	0	0.149601792163468	0.0134732152663031	0.00125221530620718	0	0.283841472914642	0.00780541474857878	0	0	0.0896032520779781	0	0.00635177036757942	0	0	0.966319612009895	0.358821717399449
