Mixture	Myeloid_cell	T_cell	pDC	Fibroblast	Endothelial_cell	B_cell	Cancer_cell	Mast_cell	P-value	Correlation	RMSE
BCRF4_10_14969_681_AM_Str	0.0533321862022965	0	0.0124013150934517	0.403286538009483	0.430317169855415	0.00485005761675442	0.0944490536241099	0.00136367959848849	0	0.592189479980172	0.820808094120454
BCRF4_10_14971_681_EN_Str	0.136514816285187	0.0197470461943545	0.0344898753257272	0.408306009694528	0.324110274178959	0.00658300219517205	0.067169875389044	0.00307910073702872	0	0.239993175772016	1.08738092284658
BCRF4_10_14973_681_ADH_1_Str	0.17649233670952	0.0425717808128457	0.05185741149535	0.376878621207487	0.332833716842639	0.00670242260096665	0.0123678503441807	0.000295859987010537	0	0.550730037484638	0.845983940801042
BCRF4_10_14975_681_IBC_Str	0.0944835681754083	0	0.00269602997481859	0.838453838506861	0.0604155807448154	0.00213667132398395	0.00181431127411268	0	0	0.970435828276436	0.44514953085207
BCRF4_10_14977_681_NL_Str	0.0852696841149891	0.0127130132539597	0.00472048608671794	0.423226114515622	0.372546540453503	0.00550122586172136	0.0904360634945176	0.00558687221896922	0	0.298358173149211	1.06100126605021
BCRF4_10_14979_682_NL_Str	0.210159927845232	0.0189594793223909	0.0383697801960975	0.435844658012124	0.235682792073805	0.0541070511007238	0.00687631144962663	0	0	0.399645479982837	0.986112532057173
BCRF4_10_14981_682_EN_Str	0.180787474860097	0.00909010836730942	0.0114531095697753	0.471511496557707	0.252626693322246	0.00456724953364081	0.0699638677892255	0	0	0.561088383664331	0.865814424153851
BCRF4_10_14983_682_IBC_Str	0.208724564723316	0.0464624246040278	0.0284038394735825	0.612123039371728	0.091331273040433	0.012593103500263	0.000361755286649043	0	0	0.506086700814498	0.994013761267063
BCRF4_10_14985_682_Inf_NL_Str	0.243719121863417	0.0881295033750731	0.0996706667946904	0.339633727845001	0.201946245440315	0.0269007346815034	0	0	0	0.256934346990827	1.03226572781993
BCRF4_10_14988_683_DCIS_Str	0.186313037091829	0.0650398089516196	0.0484092979731289	0.381976828274227	0.232670771619687	0.0254025481396862	0.0595463188735714	0.00064138907625052	0	0.704038812577456	0.710956214535476
BCRF4_10_14991_684_ADH_DCIS_Str	0.180013676369559	0.078515330000844	0.0195890639597777	0.517622442338936	0.123869149366019	0.0389774552070865	0.041412882757777	0	0	0.52198836049183	0.917810436361369
BCRF4_10_14993_684_DCIS_Str	0.173473767591005	0.180988323537771	0.0332879486664399	0.364937070779073	0.18365574501648	0.0357739492899246	0.0278831951193067	0	0	0.437591811359338	0.921318939070994
BCRF4_10_14995_684_NL_Str	0.136171914473657	0.0115936029237926	0.00874382513623273	0.5117598596954	0.253711656350677	0.0288252016758895	0.0491285527014844	6.53870428673518e-05	0	0.413708706491317	1.01817062663189
BCRF4_10_14997_684_IBC_Str	0.0843263552199965	0.01351854277677	0.00684826129949581	0.860643939971849	0.0235231753403034	0.0111397253915851	0	0	0	0.765595439796642	0.884443691747706
BCRF4_10_14999_685_DCIS_Str	0.15573167303391	0.0990727485208513	0.0304733118886628	0.583180422088823	0.126395604185336	0.00444947632779847	0	0.000696763954617552	0	0.950434080371181	0.313180458055823
BCRF4_10_15001_685_IBC_Str	0.23138299076131	0.0755902580684879	0.0441502230405588	0.486996203682859	0.126724442709237	0.0047296765033078	0.0290815851168769	0.00134462011736264	0	0.882373796933394	0.47584169047913
BCRF4_10_15003_685_NL_Str	0.118433117051981	0.0289913731839733	0.0387274947164147	0.598029004023083	0.213093596974091	0.00272541405045718	0	0	0	0.91503181582266	0.411793523175959
BCRF4_10_15005_685_EN_Str	0.20512668113553	0.0111377188867566	0.023843333228723	0.432367494652082	0.311420378410038	0.00755540841875049	0.00830804705006544	0.000240938218054564	0	0.455481147322554	0.943478727005245
BCRF4_10_15014_687_DCIS_1_Str	0.371087445595245	0.0684453704081615	0.0341924235456512	0.393837163774739	0.0766698184394198	0.0160224505577572	0.0395495660197584	0.000195761659268088	0	0.499993375998613	0.890825684542114
BCRF4_10_15016_687_DCIS_2_Str	0.42560486562919	0.164634637315465	0.143884167830732	0.172730904278096	0.0758124550751569	0.013656484520884	0.00367648535047562	0	0	0.574807049759488	0.824756900115846
BCRF4_10_15018_687_UDH_Str	0.103980061850969	0.0130738991661175	0.0061615084615163	0.463009950312733	0.317891959971425	0.0163069138979848	0.0794019438930518	0.000173762446202417	0	0.230418243558182	1.13165590054631
BCRF4_10_15020_687_EN_Str	0.109546400620426	0	0	0.463491260293835	0.247030279265171	0.00505299665399219	0.174879063166576	0	0	0.442337429100222	0.967470872990006
BCRF4_10_15022_687_NL_Str	0.136105444111529	0	0.0221198725664475	0.43770776624065	0.37578977935069	0.00716731354561406	0.0187203778291655	0.0023894463559041	0	0.387469669439415	1.00318529844469
BCRF4_10_15026_688_EN_1_Str	0.18072902738246	0.124703354283288	0.0632030934129101	0.340515253422552	0.254827741222519	0.00611086559641804	0.0267250255571046	0.00318563912274877	0	0.631625013898234	0.775515102470831
BCRF4_10_14912_676_EN_Str	0.0479200963926676	0.00599369409564279	0	0.645350611106837	0.161218842102611	0.00302765779744317	0.136489098504798	0	0	0.931670588982254	0.387750315532768
BCRF4_10_14914_676_BBD_2_Str	0.0785884142646131	0.0319510641284299	0.018536711487127	0.713778595408761	0.137822791993081	0.0140414833284452	0.00464852797066457	0.000632411418877991	0	0.940875713556991	0.402701541343661
BCRF4_10_14917_676_DCIS_1_Str	0.214079584622309	0.0858813543519763	0.05256444368868	0.310437917494591	0.25683685882006	0.00777465106904099	0.0711908369593599	0.00123435299398352	0	0.453693360765178	0.900782754083893
BCRF4_10_14919_676_BBD_1_Str	0.146252452281963	0.0854416191662036	0.0544535079129133	0.384486560175382	0.312294118536615	0.00757003611984882	0.00527764399366677	0.00422406181340873	0	0.364189121064049	0.985829107993758
BCRF4_10_14921_676_NL_Str	0.0621603697159823	0.0439030415234412	0.0238494843348435	0.695108156608969	0.171296107573232	0.00368284024353181	0	0	0	0.931190204080645	0.416651769698004
BCRF4_10_15008_686_DCIS_Str	0.244663280615805	0.113923949236734	0.038378725394802	0.479717429440292	0.103336300200328	0.019980315112039	0	0	0	0.732411906787363	0.685184916306477
BCRF4_10_15010_686_EN_Str	0.126514278329699	0	0.00739526996829501	0.491342277167212	0.346150997626757	0.0193737108704081	0.00827753940730604	0.000945926630322992	0	0.412276468260464	1.01260122690938
BCRF4_10_15012_686_NL_Str	0.139423403792321	0.000965824963944137	0.00550632787154038	0.494844650902661	0.347625880350179	0.00578466702925145	0.0057574420368482	9.18030532548511e-05	0	0.441049059038552	0.990717849748397
BCRF4_10_15033_689_IBC_Str	0.0943490132237764	0	0.00364188652431012	0.838310585475525	0.061630540995964	0.00206797378042488	0	0	0	0.958509184403616	0.479510139722093
BCRF4_10_15035_689_DCIS_1_Str	0.209144523209211	0.160386558940899	0.0816822849469776	0.294022403366119	0.233231459090192	0.0159086829475169	0.00364968023966256	0.00197440725942222	0	0.730508743822728	0.705847364768677
BCRF4_10_15037_689_NL_Str	0.0666118173130344	0.00746313495814965	0.00417650643164541	0.622010445593324	0.27831969400082	0.00745848029584336	0.0139599214071838	0	0	0.558855748214082	0.956553835403341
BCRF4_10_15039_689_DCIS_2_Str	0.266569401144398	0.134551881624463	0.0843435275548165	0.253243357693322	0.243236232150095	0.00626356730249179	0.0106027987305688	0.00118923379984464	0	0.50797575224165	0.861353223851004
BCRF4_10_15041_689_EN_1_Str	0.157605666787614	0	0.0176503952208911	0.452785544652922	0.342745182040984	0.00295008368694326	0.0262631276106453	0	0	0.726465656792259	0.691729470612623
BCRF4_10_15043_689_EN_2_Str	0.219063657329566	0.00389789085178355	0.0176868039284163	0.46481362146531	0.260764285455507	0.00539914646188724	0.0273963841946558	0.000978210312874777	0	0.671330569423817	0.754124779551266
BCRF4_10_15053_690_EN_2_Str	0.0491545912574444	0.00873514993855259	0	0.614270582951073	0.28941832340489	0.00319035955122538	0.0309870199231314	0.00424397297368243	0	0.808236040803253	0.628811014500625
BCRF4_10_15063_691_EN_2_Str	0.124519521804184	0.00644584029251739	0.00255859145462439	0.557832633013813	0.258177105570468	0.00318561964083944	0.0446381049436518	0.00264258327990224	0	0.528293953953563	0.943149739890604
BCRF4_10_14965_681_ADH_2_Str	0.107973368916302	0.0394321856669461	0.0196221455906785	0.474734113692352	0.322940259146154	0.0199398963764348	0.0153580306111336	0	0	0.288457880959434	1.09580438347134
BCRF4_10_15024_688_IBC_Str	0.274784250133726	0.387780728548108	0.140706030335239	0.102120725391217	0.0801427238863872	0.00718490151512898	0.00728064019019388	0	0	0.65248534874292	0.817272326273277
BCRF4_10_15028_688_NL_Str	0.0567978777067878	0	0.00584699260471239	0.5190110801484	0.268960172255091	0.00627855104451405	0.143105326240495	0	0	0.466358579265608	0.979445150993951
BCRF4_10_15030_688_EN_4_Str	0.0483367156137175	0	0	0.511341127220796	0.300161822816261	0.00352203665435711	0.134289183234589	0.00234911446028037	0	0.555718354754661	0.892612469715623
BCRF4_10_15107_688_EN_5_Str	0.0386549146304139	0.000197680364816627	0.00769440863520875	0.523885145344227	0.332964269033614	0.005050862095067	0.086458600567558	0.00509411932909413	0	0.579443692387014	0.876353720530513
BCRF4_10_15045_690_NL_Str	0.156372419645152	0.0290910448130156	0.0344842015313209	0.485611464181757	0.224024528862321	0.0337765358846129	0.0337625157859737	0.00287728929584721	0	0.282065513332922	1.10239760049281
BCRF4_10_15047_690_EN_1_Str	0.142708873189439	0.0337491179867811	0.0181952188633802	0.418068876557107	0.380225157259074	0.0039779099664722	0.000817207382808096	0.00225763879493798	0	0.777096674108883	0.630492949006975
BCRF4_10_15049_690_IBC_Str	0.114877722484484	0	0.00376884203022387	0.684557257318237	0.188554524930123	0.00824165323693207	0	0	0	0.760014218484712	0.743060585425616
BCRF4_10_15051_690_DCIS_Str	0.182112831633692	0.124385124046337	0.0782643461478235	0.360004632151254	0.208751569848389	0.019827092176825	0.0266544039956789	0	0	0.532615966187545	0.852795657732347
BCRF4_10_15055_690_i_DCIS_Str	0.165697120040284	0.30130054883638	0.138655973987299	0.242974516794536	0.131125429066972	0.0195641247097096	0	0.00068228656482011	0	0.554029321564993	0.83768450747676
BCRF4_10_15057_691_IBC_Str	0.213343914181192	0.000498644120571271	0	0.675829877243436	0.108400546938727	0.00192701751607317	0	0	0	0.959240816351624	0.319570391977363
BCRF4_10_15059_691_EN_1_Str	0.125597764208102	0.0120940069114809	0	0.555480697659086	0.249120351683947	0.00269929717070829	0.0525392248660171	0.0024686575006584	0	0.865919245138451	0.505998968978317
BCRF4_10_15061_691_DCIS_Str	0.125208938642869	0.0144436173233392	0.0139469604461251	0.388420429722081	0.253590811017842	0.00433750360422842	0.196532097498362	0.0035196417451534	0	0.690861885701353	0.723147021384059
BCRF4_10_15065_692_IBC_Str	0.245067665616365	0.0419498853480272	0.0100488960011809	0.617073291801962	0.0765119135353067	0.0093483476971577	0	0	0	0.411762263554676	1.09020166676964
BCRF4_10_15067_692_DCIS_Str	0.258674755149736	0.157565914839739	0.0832159876850048	0.324638126185494	0.124766037325075	0.0511391788149512	0	0	0	0.199842999292773	1.05591458848341
BCRF4_10_15069_692_NL_Str	0.180887951289677	0.11681002842297	0.0759177384000687	0.34081869194696	0.257183372571034	0.0207496769918478	0.00680514772338311	0.000827392654059028	0	0.363063164468258	0.96598801985194
BCRF4_10_15586_744_IBC_Str	0.178896420739584	0.0321678136332188	0.00252082862834503	0.695651206752049	0.0752986697180399	0.0154650605287632	0	0	0	0.759866132366778	0.746128023360681
BCRF4_10_15588_744_inF-NL_Str	0.167971612935759	0.217652949621042	0.103296260614941	0.286703557757701	0.200418143476983	0.0102242641605499	0.0121986098232605	0.00153460160976358	0	0.305122349164896	0.977802307212712
BCRF4_10_15590_744_DCIS_Str	0.097764098017693	0.0525981819234273	0.0253913644000097	0.62326469643139	0.195986211077108	0.00499544815037145	0	0	0	0.89228717402393	0.471326245876836
BCRF4_10_15592_745_CCC_Str	0.12939859353041	0.00698598827666195	0.00511771850703391	0.593220192708798	0.227118993067321	0.00498990387937082	0.0310896796502214	0.00207893038018374	0	0.882716551983657	0.482731420833254
BCRF4_10_15594_745_BBD_Str	0.105151823366004	0	0	0.579824629113325	0.286995742013083	0.00288454037505584	0.0244492976127149	0.000693967519818003	0	0.824879717370811	0.586027798037906
BCRF4_10_15596_745_IP_Str	0.154569627813707	0.0872631988777757	0.0427441719657735	0.561936755432983	0.114712288492621	0.00384851345666729	0.034925443960472	0	0	0.921392030330847	0.390132643120325
BCRF4_10_15599_746_DCIS_Str	0.27337209708992	0.20013532925052	0.0784175755901177	0.314483588318992	0.108433495080258	0.0251579146701927	0	0	0	0.587266275980713	0.809482142199303
BCRF4_10_15601_746_NL_Str	0.16816147588128	0.066918737912339	0.105301963637921	0.462723156366849	0.177555187519801	0.0159992593627388	0.0013731538101734	0.00196706550889814	0	0.57991680451933	0.839287705456371
BCRF4_10_15603_747_IBC_Str	0.133238019118542	0.000190494304699137	0	0.817383114054374	0.0012128599968284	0.00189291674564509	0.0460825957799111	0	0	0.903465986010304	0.590547166269333
BCRF4_10_15605_747_NL_Str	0.113852874864145	0.0281634882218789	0.0170525224539988	0.595849204244759	0.241387194851256	0.00252760062081505	0	0.00116711474314689	0	0.95562449585636	0.299368951117148
BCRF4_10_15607_747_ADH_Str	0.0692354171468374	0.0344112087636957	0.00732803438347715	0.522204815584761	0.363294597280144	0.00352592684108524	0	0	0	0.899546109707995	0.438447672603438
BCRF4_10_15609_747_AM_Str	0.041827614047577	0.00346427172536885	0	0.559421162918397	0.30977787931467	0.00251968125985708	0.0752540695673953	0.00773532116673549	0	0.785693462358128	0.64065303281192
BCRF4_10_15611_748_AM_Str	0.0467738179734644	0.00627961458717638	0	0.752414535033284	0.167067182507072	0.00512257430407417	0.0165640934642633	0.00577818213066562	0	0.81502418160527	0.707581249126373
BCRF4_10_15613_748_DCIS_Str	0.18928123823088	0.130300801565988	0.0296411452313498	0.412714490583706	0.208085876665775	0.00455448873274347	0.0229445705574153	0.00247738843214265	0	0.958744374941728	0.376828320692478
BCRF4_10_15615_748_IBC_Str	0.141812742191275	0.00680317192191008	0.000667835572055411	0.792480583791568	0.0495629317470672	0.00175669960113478	0.00691603517499034	0	0	0.968938717813744	0.392935636160082
BCRF4_10_15619_749_IBC_Str	0.242295633803806	0.0435425653482749	0.0105356684182353	0.606418451441394	0.0944528257572132	0.00275485523107692	0	0	0	0.951962346955849	0.311927632401076
BCRF4_10_15620_749_DCIS_Str	0.284185463614413	0.0244088634001415	0.0166598947638003	0.538340071908897	0.111418535063565	0.00531329556466955	0.0196738756845148	0	0	0.889128183203666	0.459259171582223
BCRF4_10_15621_749_LVI_Str	0.124378316300756	0	0.00522410181196436	0.452350518393707	0.234412779216007	0.00409787675413862	0.179536407523427	0	0	0.85647712873241	0.52131717351441
BCRF4_10_15623_750_NL_Str	0.0417463416163122	0.0186837340972831	0.0389842671167537	0.695140804989953	0.193992172574073	0.0107141415466362	0	0.000738538058988744	0	0.902952962016858	0.488648727041485
BCRF4_10_15625_750_IBC_Str	0.143135492767319	0.0178603307758245	0.0152689687103244	0.730787940741994	0.087341322296209	0.00560594470832836	0	0	0	0.956326976757237	0.369502675682065
BCRF4_10_15627_750_DCIS_Str	0.0645316271004746	0.00941277740661987	0.00156411054493848	0.818344676253537	0.103300477806285	0.00284633088814527	0	0	0	0.967819061658378	0.430170619279339
BCRF4_10_15629_751_NL_Str	0.0958001622448594	0.0146262069141284	0.00673176529504199	0.649676123980825	0.229477331137495	0.00254149819985051	0	0.001146912227799	0	0.91686591108891	0.429404163762999
BCRF4_10_15631_751_IBC_Str	0.158398125220233	0.00251956450073545	0.00219080482205563	0.695762507437509	0.138897341256707	0.00223165676276052	0	0	0	0.95341769859093	0.353181819611009
BCRF4_10_15633_751_ADH_Str	0.0661599615270847	0.00863600959486568	0	0.71944089280255	0.182455615713861	0.00266611099450498	0.0202615531649776	0.00037985620215639	0	0.931654925001619	0.437203161256704
BCRF4_10_15635_751_CCC_Str	0.0927290444859524	0	0.00373696728248924	0.641443651284798	0.254836097870788	0.00368478504533793	0.00258950131341536	0.000979952717219656	0	0.743585170768355	0.741171599529501
BCRF4_10_15637_752_IBC_Str	0.290198430009717	0.0960116776135568	0.0292888620699673	0.534893946811141	0.0380224295361985	0.0115017003815841	8.29535778354623e-05	0	0	0.412106048148585	1.02766019201842
BCRF4_10_15641_752_DCIS_Str	0.0892116611971443	0.00741580133824895	0.0155980137126266	0.559437586370954	0.287263908006091	0.00455770489090953	0.0365153244840262	0	0	0.568458378844824	0.904378890646699
BCRF4_10_15642_752_NL_Str	0.0543109935171083	0.0154742956568092	0.0139210273049656	0.374820676800515	0.257764780537368	0.00870217819717654	0.273843779431256	0.00116226855480177	0	0.274103965651439	1.04578676698972
BCRF4_10_15643_752_BBD_Str	0.0734053840383141	0.00416401401217609	0.009815291928193	0.445182458635086	0.270244215684357	0.00673478256905156	0.184377551208073	0.00607630192474919	0	0.510810079482712	0.901086686018111
BCRF4_10_15645_753_DCIS_Str	0.132582325858762	0.00820216712986878	0.00798726853914499	0.640018015317894	0.181307222108079	0.00223725769188984	0.0276657433543612	0	0	0.980946669054085	0.211016139631167
BCRF4_10_15648_753_NL_Str	0.133367333328158	0.015990924702856	0.0122922711779907	0.565483097176503	0.266407238642137	0.00336961044498059	0	0.00308952452737511	0	0.73991896096329	0.7051278104355
BCRF4_10_15650_754_IBC_Str	0.0792806246723304	0	0.00341474558648312	0.812524352715619	0.0853186032423813	0.00260328974990205	0.0168583840332841	0	0	0.972468025934707	0.408035016574678
BCRF4_10_15652_754_ADH_Str	0.120540874236956	0.0154433424402054	0.00979220884298113	0.626763469872003	0.215081603362939	0.00260019656677511	0.00857681766295148	0.00120148701518967	0	0.973702070364572	0.239486330615743
BCRF4_10_15654_754_EN_1_Str	0.14593823284691	0.0247935694789086	0.0185279650981643	0.5738476686003	0.191959015156995	0.00334526607566359	0.0411440309723921	0.000444251770667097	0	0.926877752948368	0.378114512841693
BCRF4_10_15656_754_DCIS_Str	0.0154670965051005	0.00985913279750946	0.00689953223752397	0.776529612951101	0.154369118377437	0.00405901187625424	0.0324707594213239	0.000345735833749728	0	0.966460316843744	0.389575354436722
BCRF4_10_15658_754_EN_2_Str	0.0579270673601121	0.00782214671556679	0.0106131390873886	0.760386755383555	0.147143676240023	0.00832063514665088	0.00745743610895761	0.000329143957745983	0	0.948878636040682	0.424119389859318
BCRF4_10_15660_755_EN_Str	0.0775839157293956	0	0.00323102864624059	0.444566724049489	0.275375529198173	0.00697951468541091	0.19222307117081	4.02165204816006e-05	0	0.503258121131966	0.908153171818362
BCRF4_10_15662_755_DCIS_inf_1_Str	0.305717770610288	0.218122984379345	0.0828753460130313	0.282895902534868	0.0744407754830851	0.0238702853389919	0.0120769356403908	0	0	0.479315878609123	0.879610434982231
BCRF4_10_15664_755_IBC_Str	0.316931891988655	0.222861633079622	0.0558664172390555	0.225509915140895	0.0665594989531049	0.0870121830620565	0.0252584605366111	0	0	0.318514681638852	0.964301629166751
BCRF4_10_15666_755_DCIS_inf_2_Str	0.121269192259434	0.278296255873499	0.0618518989263035	0.275075966221985	0.202114165879684	0.0351106985657008	0.0262818222733935	0	0	0.456793411572638	0.890862105264138
BCRF4_10_15668_755_NL_Str	0.0556201171188344	0.0152775338289783	0.0186000733863207	0.49569009524284	0.288440170800164	0.0422829996239371	0.0840890099989255	0	0	0.272665291479176	1.12218357797414
BCRF4_10_15670_756_NL_Str	0.308928844469675	0.0477634936834026	0.0195183241818509	0.310463461217685	0.214256668717598	0.0505465146126894	0.0485226931170989	0	0	0.217313337694484	1.0503196086848
BCRF4_10_15672_756_EN_1_Str	0.149555790319528	0.00383333253209319	0.00479473246533739	0.425845872909833	0.383397418573724	0.00798864488882224	0.0244595221829442	0.000124686127718558	0	0.613612304931439	0.805199473148988
BCRF4_10_15674_756_IBC_Str	0.312572197581349	0.138667045855295	0.0235433040224892	0.413617118728479	0.0506528076162229	0.0607801515882298	0.000167374607934505	0	0	0.189981256369743	1.11686759942781
BCRF4_10_15676_756_UDH_1_Str	0.131125956751944	0.0360277559675319	0.0254585976287557	0.641567238878625	0.137900226490161	0.00340113915993838	0.0232848686521088	0.00123421647093598	0	0.851843367702477	0.55981398303669
BCRF4_10_15678_756_EN_2_Str	0.145911760269568	0.0149558604168956	0.0314055352640803	0.528923445489107	0.197334586673415	0.00847943033934445	0.0716216797578335	0.00136770178975615	0	0.868304394899639	0.497496984182947
BCRF4_10_15680_756_UDH_2_Str	0.0960199907338461	0.0125915687947357	0.00398074060912858	0.356938150957882	0.196650767397473	0.00556339950823752	0.326290337792232	0.00196504420646586	0	0.545203131799389	0.845962687480404
BCRF4_10_15682_757_DCIS_Str	0.119527222029776	0.0817752679946039	0.0144191012722234	0.589545341020054	0.131220973414414	0.0387917825749329	0.0247203116939962	0	0	0.409151862417653	1.0681735590528
BCRF4_10_15684_757_IBC_Str	0.148716829639804	0.0520742410207071	0.00830947836554467	0.686123758199563	0.0843556447623923	0.00596460960327752	0.0144554384087113	0	0	0.391768034928813	1.16632524591818
BCRF4_10_15686_757_NL_Str	0.0396851125837597	0.00812255950292591	0.00178488325330184	0.736558676270545	0.198482874838746	0.00552209833907492	0.00705160980362532	0.00279218540802182	0	0.856200534298453	0.620947252252053
BCRF4_10_15688_757_UDH_Str	0.0671969904778082	0.00527344571214262	0	0.546684495087644	0.301089234447078	0.00490677837672841	0.0701241535604758	0.00472490233812202	0	0.618661658814201	0.844874502602728
BCRF4_10_15690_757_CCC_Str	0.0508944805941437	0.00672328111345133	0	0.533127120566358	0.325820678556162	0.00384299597568789	0.0795914431941976	0	0	0.831140754635991	0.563031755738532
BCRF4_10_15692_757_EN_Str	0.0385180966754815	0.000849745517387223	0	0.521776775911433	0.231467303853553	0.0046616713453655	0.200173557934642	0.00255284876213779	0	0.750454161256808	0.675898457284431
BCRF4_10_15694_758_DCIS_1_Str	0.151458984571059	0.0912741485204768	0.0184581958494887	0.569188727776127	0.139842354070182	0.00382693080740231	0.0255485988987035	0.000402059506560342	0	0.895939186036106	0.447205152811348
BCRF4_10_15696_758_IBC_1_Str	0.333913328535272	0.146774515671179	0.0237441745483237	0.373637684502043	0.0854734151541689	0.00408207438397583	0.0323748072050372	0	0	0.390328958208382	0.96164794646187
BCRF4_10_15698_758_NL_Str	0.200601451633	0.0733027797275093	0.00477590968009383	0.580171180416456	0.133826524397112	0.00503467793646706	0.00182602661273208	0.000461449596629681	0	0.674842111764369	0.78977380836569
BCRF4_10_15704_758_EN_Str	0.126438921156299	0.0182909859852247	0	0.70145528743704	0.135773735658963	0.0130263853333941	0.00397872164234937	0.00103596278672937	0	0.939943486904001	0.396902269236135
BCRF4_10_15710_760_UDH_Str	0.139839502477747	0.0487174048751737	0.024254481240115	0.390598987095868	0.211286829340726	0.00499101381933571	0.18029643155288	1.53495981550089e-05	0	0.793825572216428	0.61694725330465
BCRF4_10_15714_760_IBC_Str	0.297682516667998	0.117162733957164	0.0299472524202397	0.426746413166784	0.0577905878684683	0.0595672262725371	0.0111032696468086	0	0	0.417611701485487	0.963940921457838
BCRF4_10_15716_760_EN_1_Str	0.174938572020183	0.0211020041289771	0.0333821255801228	0.392011900821143	0.261795530235164	0.00582477757053003	0.108769392988182	0.0021756966556994	0	0.641077578884625	0.769986629135876
BCRF4_10_15718_760_NL_Str	0.085115019223554	0.0148299420715669	0.00538134194146379	0.614549615058742	0.0968900617858884	0.00297807188877074	0.180255948030015	0	0	0.960228741708003	0.28582119677696
BCRF4_10_15734_762_DCIS_2_Str	0.233128402858961	0.206141376394522	0.0834729184504523	0.316948536574564	0.137048300617512	0.0053903476321947	0.0178701174717933	0	0	0.921316452754789	0.523063344949512
BCRF4_10_15700_758_DCIS_2_Str	0.158728561240876	0.0599359997500818	0.00578102141832784	0.543667008400535	0.200892356424016	0.0053748315260105	0.0229521221836009	0.00266809905655198	0	0.90464369897424	0.427661698093673
BCRF4_10_15702_758_IBC_2_Str	0.149201190124613	0.0405401322136506	0.00604041371650886	0.764926672754241	0.0313711542253959	0.00750865047480994	0.000411786490780774	0	0	0.93248803581952	0.466759516711349
BCRF4_10_15706_759_DCIS_Str	0.194458576064415	0.0811627652063542	0.0162683067630904	0.542852768420643	0.105517632752155	0.00433009996596051	0.053588354071101	0.00182149675628201	0	0.959677798818346	0.29007427374969
BCRF4_10_15708_759_IBC_Str	0.118430422719726	0.0119408665405902	0.00273759499151473	0.721391798511404	0.0580317765886281	0.00296931566217743	0.0844982249859594	0	0	0.963024833763988	0.339386442382723
BCRF4_10_15712_760_EN_2_Str	0.145177156925503	0.0249999362917537	0.0201508969277682	0.325362046972078	0.23770639189095	0.00823655085299395	0.23772436171702	0.000642658421933245	0	0.562502211232193	0.828195888637476
BCRF4_10_15720_761_IBC_Str	0.31608892756547	0.138460039609361	0.0280067654811707	0.478908072459617	0.0266846249230587	0.0118515699613224	0	0	0	0.831279990469932	0.557020206296916
BCRF4_10_15722_761_DCIS_Str	0.243392453348579	0.123305315526804	0.0349196792028336	0.490612996935332	0.099189416397148	0.00505468153506012	0.00229873554212459	0.0012267215121192	0	0.86111748742113	0.510944321307196
BCRF4_10_15724_761_EN_1_Str	0.0902282613539987	0.0118520494286274	0.00682463586068941	0.519643552024178	0.315885093140049	0.00702424465990361	0.0461582748302186	0.00238388870233541	0	0.514230891438935	0.936275091463779
BCRF4_10_15726_761_ADH_Str	0.106073143165266	0	0	0.59418018567288	0.212366102311917	0.00291304362838104	0.0833221302113591	0.00114539501019651	0	0.772378914669465	0.671654260824286
BCRF4_10_15730_762_IBC_Str	0.251012357571833	0.0461043788900081	0.0132242191606588	0.535159874595109	0.128562609258831	0.00450303493871037	0.021433525584849	0	0	0.937548520349902	0.352435367366617
BCRF4_10_15732_762_DCIS_1_Str	0.190282733334196	0.0917141542572711	0.0284618712023597	0.527343165242759	0.134893810524881	0.00463267290002698	0.0219291357730253	0.000742456765480584	0	0.946936732210268	0.331366001977017
BCRF4_10_15736_763_IBC_Str	0.279618516046408	0.143847889505018	0.0577679373804798	0.20563586904274	0.0939924034095805	0.0124849200934435	0.20665246452233	0	0	0.424841434620228	0.90549977583341
BCRF4_10_15738_763_ADH_Str	0.204130393974209	0.0598731114606149	0.0601291335595638	0.228502346056465	0.202954839235765	0.00784535898054034	0.236192332592916	0.00037248413992618	0	0.380485618442985	0.930242143000011
BCRF4_10_15740_763_NL_1_Str	0.103652242659334	0.00481641959448412	0.027545667611516	0.402371748266557	0.153325448969783	0.00958732656836514	0.296932500754377	0.00176864557558397	0	0.591703349877007	0.815314182002361
BCRF4_10_15742_763_EN_Str	0.235217492232717	0.0632958367769332	0.0406581344734291	0.341331915913031	0.170309359845424	0.00708719718493165	0.138583250502011	0.00351681307152271	0	0.452882028108895	0.907485072977629
BCRF4_10_15746_764_IBC_Str	0.237987016203627	0.137346845573563	0.0192415243051468	0.413450720262983	0.133147757565191	0.0513005610896672	0.00752557499982261	0	0	0.62394183904881	0.786938467145652
BCRF4_10_15748_764_DCIS_1_Str	0.234487209565289	0.135830759604844	0.0198421029795658	0.466670312394577	0.126279719808932	0.0168898956467923	0	0	0	0.465621882023834	0.941214960908832
BCRF4_10_15750_764_LVI_Str	0.191728358094552	0.0798085648782396	0.0270541169032994	0.43176938224176	0.208153547657963	0.0221046782449539	0.0393813519792333	0	0	0.556018756916033	0.852413598172425
BCRF4_10_15752_764_DCIS_2_Str	0.227400261204013	0.126692074763146	0.0245795088558141	0.440621239140748	0.164377235236414	0.0163296807998656	0	0	0	0.784432280047662	0.621610258546929
