Mixture	Myeloid_cell	T_cell	pDC	Fibroblast	Endothelial_cell	B_cell	Cancer_cell	Mast_cell	P-value	Correlation	RMSE
BCRF1_3&EN_11858_361_RS3_E_peripheral_S13_R1_001	0.00243102922636517	0.000321171603995354	0	0	0.00246228998782541	0.000380759714934743	0.99429570564267	0.000109043824208923	0	0.680767801673828	0.748940236538855
BCRF1_3&EN_11860_361_NL_E_S49_R1_001	7.18508105011677e-05	0.000603599733949699	0.00042289393173417	0.0191182061595712	0.00334756400977567	0.000795670405795339	0.975503245739605	0.000136969209068156	0	0.693916012818505	0.740330540679281
BCRF1_3&EN_11862_362_RS1_E_center_S55_R1_001	0.0016920551274328	0.000473533135025602	0.00065319459271271	0.21001486508459	0.00372300959431445	0.00122593912628816	0.782051091024239	0.000166312315396553	0	0.598374745476567	0.801744184914346
BCRF1_3&EN_11864_362_RS1_E_peripheral_S39_R1_001	0.00520320238891684	0	0	0	0.00278127060223543	0.000762937820481392	0.991252589188366	0	0	0.60663990218711	0.800001037194017
BCRF1_3&EN_11867_363_RS1_E_center_S15_R1_001	0.0254766325435186	0	0	0.0865225404274613	0.00257519252328414	0.000556276255233344	0.884715918663363	0.000153439587139847	0	0.683276241609114	0.74998946373741
BCRF1_3&EN_11869_363_RS1_E_peripheral_S14_R1_001	0.000799903581672625	5.65859854293018e-05	0	0	0.00300134055489099	0.000386197435250651	0.995632903621731	0.000123068821025193	0	0.708247922739781	0.728996186153774
BCRF1_3&EN_11871_363_NL_E_S47_R1_001	0.0118141618302202	0	0.00487377140841266	0.0220077130131244	0.0227251375723519	0.00313283924787807	0.932234911712618	0.00321146521539471	0	0.592020533096349	0.811413534595227
BCRF1_3&EN_11873_363_IDC_E_S30_R1_001	0.013331398350835	9.33324660677923e-05	0	0.492389167684133	0.00247283678941176	0.00104461888448425	0.490618071689839	5.05741352288698e-05	0	0.822131063652266	0.57088570024488
BCRF1_3&EN_11874_364_RS1_E_center_S38_R1_001	0.00419777283917115	0.000639097538727581	0.0016322732926263	0.018003350382622	0.00702426886593506	0.00219383026722801	0.965830065806256	0.000479341007434234	0	0.652965148338398	0.769795031681153
BCRF1_3&EN_11876_364_RS1_E_peripheral_S16_R1_001	0.000534683501118332	0	0	0	0.00337127272750409	0.000833017430860305	0.99506843691534	0.000192589425177788	0	0.703531383182538	0.732499937773535
BCRF1_3&EN_11878_364_NL_E_S19_R1_001	0.0150782666245261	0.0010000127989961	0.00268715294381304	0.00270677047339326	0.0298495182443981	0.00733706744411837	0.940851759670365	0.000489451800389921	0	0.620241606407766	0.793769394029459
BCRF1_3&EN_11880_364_RS2_E_center_S12_R1_001	0.00646463715799063	0.00723973033347578	0	0.0850465000181718	0.011403647396863	0.0011878168293221	0.88499260830165	0.00366505996252655	0	0.799272893602577	0.666038731991254
BCRF1_3&EN_11882_364_RS2_E_peripheral_S6_R1_001	0.000237872905198914	0	0.000214543891945688	0	0.00240425576166397	0.000584866199075429	0.9964759147332	8.25465089161036e-05	0	0.696745467182142	0.73726994439344
BCRF1_3&EN_11885_364_NL_E_S22_R1_001	0.0690661513508521	0.0031684839906511	0.00733419429147283	0.0113464890500187	0.0385335024932794	0.00366396702343569	0.861326974547593	0.00556023725269775	0	0.614951332177008	0.802164808672024
BCRF1_3&EN_13813_552_IBC_Ep_1	0.0387369427983498	4.49748136221802e-05	0.00105708613126093	0.0842426514502306	0.0201792166663567	0.00168805120204322	0.852852127315252	0.00119894962288429	0	0.466842016690604	0.885584784431923
BCRF1_3&EN_13815_552_EN_Ep_1	0.000290570294680472	4.52519287581685e-05	0.000702732522942824	0.000102169157351889	0.0349472029401404	0	0.963813439328279	9.86338278474318e-05	0	0.767458495340902	0.689466413314802
BCRF1_3&EN_13819_552_NL_Ep	0.0727735261410793	0.00897178506103758	0	0.0694881856648921	0.0639335501265196	0.000984314809078137	0.783118682986577	0.000729955210816777	0	0.683684029217569	0.762860794382348
BCRF1_3&EN_13821_551_IBC_Ep_2	0.00270734064857471	0.00136655262284486	0.000922639275269597	0.0357509227733381	0.00385141776395253	0.000537956913142575	0.954475430573397	0.000387739429480882	0	0.506416379881855	0.863507320115375
BCRF1_3&EN_13823_551_AM_Ep	0.0343096117708553	0	0	0.00234091404129239	0.0176598707770052	0.000352299458923896	0.945129572893597	0.000207731058326643	0	0.755717728295605	0.701106183922763
BCRF1_3&EN_13825_551_UDH_Ep	0.0014867691690841	0	0.00037912303832316	0	0.00593914437034079	0.000301762022014975	0.991834635383193	5.85660170438595e-05	0	0.694685615923561	0.739231685762528
BCRF1_3&EN_13826_551_NL_Ep	0.037146792449066	0	0.00328764012115564	0.0723090427856594	0.0586856896354343	0.000646163907630995	0.827591974227558	0.000332696873495086	0	0.686174835837277	0.755833401044401
BCRF1_3&EN_13828_551_DCIS_Ep	0.000929826505434448	0	0.000964559765301773	0.0170488201032841	0.00649404366834908	0.000391718065696327	0.974034959888356	0.000136072003578425	0	0.552444778560242	0.835166968441229
BCRF1_3&EN_13830_550_ADH_Ep_1	0.0259436976208901	0	0	0.0391858652858654	0.0537952398735649	0.000322702498126686	0.880752494721553	0	0	0.423708894826375	0.909109427847697
BCRF1_3&EN_13832_550_IBC_Ep_1	0.0525891703435761	0.000566243975844342	0.000217405260859041	0.0670689187804876	0.0355158480423032	0.000394762779216763	0.843562065350889	8.55854668243584e-05	0	0.439380271788864	0.900210719940087
BCRF1_3&EN_13834_550_AM_Ep_2	0.000832241244850259	0.000622009261601555	0.000574725333310588	0.0136043040009651	0.0156853017456855	0.000657911731877192	0.967799950588257	0.000223556093453223	0	0.412157319169701	0.918889129484456
BCRF1_3&EN_13836_550_DCIS_Ep_1	0.000690331492798174	0.000316246920416368	0.000113390690942468	0.00167131214572719	0.00151451187211272	0.000390691887720087	0.995303514990283	0	0	0.469629305015972	0.886399969373805
BCRF1_3&EN_13838_550_CCC_Ep	0.0034228124402867	0	0.000319798466347922	0.00191166421847584	0.00956772737028099	0.000289603744628685	0.984391034867684	9.73588922960111e-05	0	0.807823823122066	0.654244994781476
BCRF1_3&EN_13840_549_DCIS_Ep	0.00460196622242745	0	0	0.00599352037686657	0.00302603363223384	0.000394140416819572	0.985907556768153	7.67825834998369e-05	0	0.634410083860098	0.781485234774783
BCRF1_3&EN_13842_549_IBC_Ep	0.0211713453405406	0	0	0.116480885774595	0.00967605235941306	0.00048453361894156	0.85218718290651	0	0	0.62897459809729	0.785461240412036
BCRF1_3&EN_13844_549_IN_Ep	0.0284719209466696	9.86981776620851e-05	0	0.0316167702966145	0.00160933285575676	0.000781872133269489	0.936843597072853	0.000577808517174436	0	0.772360119330639	0.687185976135912
BCRF1_3&EN_13846_550_IBC_Ep_2	0.0132554124781608	0.00105022271117839	0.000201610745065657	0.16934645695454	0.002103732025653	0.00071256166176047	0.813114739809761	0.000215263613880742	0	0.467822123698337	0.887804942576392
BCRF1_3&EN_13848_550_DCIS_Ep_2	0.0141389278903259	0	0.000148629540150697	0.0953366891139812	0.00208602871459748	0.000542578622792706	0.887747146118152	0	0	0.415075750420557	0.916731234192084
BCRF1_3&EN_13850_549_IP_Ep	0.0370601517850229	0.000473705930048117	0.000625895079188767	0	0.00821001989787511	0.000509525052745357	0.952973315970183	0.000147386284936929	0	0.704540380333486	0.736562684363059
BCRF1_3&EN_13852_549_MC_Ep	0.00748775526638729	0	0.000509656963595744	0	0.00200996887436074	0.000417389708562979	0.989397836849204	0.000177392337889135	0	0.743584646872004	0.703605090503262
BCRF1_3&EN_13854_549_NL_Ep	0.0374112473164039	0.00742145778823159	0.00299314244586454	0.056513353421944	0.0831221632699113	0.000722304871347151	0.811391813200247	0.000424517686050951	0	0.67499539531565	0.766797314003684
BCRF1_3&EN_13856_549_AM_Ep	0	0	0.00486083710106885	0	0.0228569454320546	0.000486909577057992	0.971531781521735	0.000263526368083893	0	0.515621002751792	0.858073265529101
BCRF1_3&EN_13858_548_DCIS_Ep	0.0577069553550548	0	0.00101255355815445	0.064836157147158	0.0145781601001185	0.000937974383679551	0.860155944000595	0.000772255455239121	0	0.704806758654484	0.74111063723862
BCRF1_3&EN_13860_548_IBC_Ep	0.0227806434149968	0	0	0.102167806781018	0.00177030025629542	0.000628503384793694	0.872152452920351	0.000500293242544851	0	0.729014029021973	0.716529607814976
BCRF1_3&EN_13862_547_NL_Ep	0.0145373831701431	0	0	0.0537616872711079	0.0793531767298682	0.000398792588998266	0.851948960239883	0	0	0.683279208837416	0.757148049985042
BCRF1_3&EN_13864_547_CCC_Ep_1	0.0014076323127795	0	0.00015813260921628	0.0853928934850905	0.0467468206751772	0.000233505845650946	0.866061015072085	0	0	0.767239534484964	0.692570239758011
BCRF1_3&EN_13866_547_CCH_Ep_1	0.00664489968668782	0	0.000104908971961702	0.0235523105564695	0.0281029180275493	0.00026544340137179	0.941233891359737	9.56279962230855e-05	0	0.811608956490521	0.657366866254609
BCRF1_3&EN_13868_547_IBC_Ep_1	0	0	0	0.126064055944913	0.00389643837343493	0	0.870039505681652	0	0	0.716231325836584	0.721381488619889
BCRF1_3&EN_13870_547_DCIS_Ep	0	0	0	0.0560969953174325	0.00812966321297331	0	0.935773341469594	0	0	0.727478540758592	0.717018389929137
BCRF1_3&EN_13872_547_CCC_Ep_2	0.0456681422028228	0	0	0.0425253093032966	0.0433264166721232	0.000234761187227198	0.868203717441813	4.16531927175317e-05	0	0.723771863632711	0.730463266763878
BCRF1_3&EN_13876_547_CCC_Ep_3	0.0309539744807461	0	0	0.0661756482315939	0.0220144994782381	0.000353429354564661	0.880256344521062	0.000246103933795662	0	0.747805343881834	0.708662446473285
BCRF1_3&EN_13878_547_IBC_Ep_2	0.0573910826654958	0.00222919896791048	0	0.17304726895001	0.0280386549642313	0.000952442261849209	0.737149236925138	0.00119211526536512	0	0.731802887929576	0.712983630465572
BCRF1_3&EN_13880_547_NL_Ep	0.0522898411311307	0.00300572925286363	0.00321235856835293	0.0244596923257766	0.046233051309222	0.000660423182989439	0.86970249712489	0.00043640710477496	0	0.742930623884479	0.719878831395486
BCRF1_3&EN_13882_546_NL_Ep	0.0219927433972212	0	0.00140384421552718	0.0420877524402812	0.0396823243309845	0.000563533827178892	0.893726003580758	0.000543798208049433	0	0.768406968633465	0.695840304233954
BCRF1_3&EN_13884_546_ALH_Ep	0.000752841205350888	0	0.000711096390623997	0.00383815942658674	0.0268873319844956	0.00027142120503846	0.967428884076093	0.000110265711811767	0	0.775263348309784	0.682684129669267
BCRF1_3&EN_13886_546_IBC_Ep	0.218066839593982	0.0322812795323699	0.00208002587669789	0.0695310763530294	0.0142635102740731	0.00136018770186041	0.661201692193758	0.00121538847422965	0	0.717589335370745	0.753394764938843
BCRF1_3&EN_13888_546_LIN_Ep	0.0580049325257227	0.000159018384987637	0.000463163123451141	0.0492677330934628	0.00421444649510271	0.000420158978352998	0.887396967758311	7.35796406091945e-05	0	0.764840826789523	0.698237875274389
BCRF1_3&EN_13890_546_CCH_Ep	0.00343166289027991	0	0.000329682377892179	0	0.00887131007013747	0.000295879959354597	0.987071464702336	0	0	0.757483370797053	0.693394747946995
BCRF1_3&EN_13892_546_HIN_Ep	0.187128970175406	0.0282172848391791	0.00158597595360478	0.0844688551649712	0.044096182771496	0.00281223081368719	0.648758654050236	0.00293184623142009	0	0.501994345809794	0.868165549020411
BCRF1_3&EN_13894_546_MIN_Ep	0.0580616447512874	0.0110562830769409	0.0160773494670872	0.0426816466667188	0.0234706755815769	0.000648668820037459	0.847670839934358	0.000332891701993778	0	0.766324998689026	0.705970227621386
BCRF1_3&EN_13896_545_CCC_Ep_1	0.00229710368346514	7.32838938274912e-05	0.000161842751456616	0	0.00406664397750738	0.000262338671375269	0.993069155244084	6.96317782840819e-05	0	0.78573022917953	0.670443011847616
BCRF1_3&EN_13898_545_ADH_Ep	0.0139924034754552	0	0	0	0.0143532100174522	0.000313392789864192	0.971231491614582	0.000109502102646716	0	0.814758850548878	0.651575997499518
BCRF1_3&EN_13900_545_UDH_Ep_1	0.0379519182821651	0	0.000755332790530033	0	0.0133177405876604	0.000452973524345771	0.946805499348835	0.000716535466464083	0	0.773288772611825	0.688134135695127
BCRF1_3&EN_13902_545_AM_Ep_1	0.0445184080399048	0	0.000558227115549038	0.0471668015148863	0.0667420986067499	0.000612558194527354	0.840016065213209	0.000385841315173393	0	0.509540628274792	0.86175825806636
BCRF1_3&EN_13904_545_IBC_Ep	0	0	0	0.15718400733806	0	0	0.84281599266194	0	0	0.727787053178272	0.709032197782939
BCRF1_3&EN_13906_545_DCIS_Ep_1	0.0263968358872133	0	0.00129532203945071	0.0094367163082615	0.0228092419829824	0.000426417225852707	0.939383663584435	0.000251802971803998	0	0.600196122530479	0.806307101043652
BCRF1_3&EN_13908_545_CCC_Ep_2	0.0690418274212814	0	0.00371794693634262	0.0790542363284189	0.00220296462247658	0.000678347711311995	0.844405450019906	0.000899226960262055	0	0.754585425309463	0.706809441128587
BCRF1_3&EN_13910_545_AM_Ep_2	0.00683239629034507	0	0	0	0.0400102338824699	0	0.953157369827185	0	0	0.401977833026928	0.923435003459967
BCRF1_3&EN_13912_545_UDH_Ep_2	0.0188826591431439	0	0.000543786477028628	0.000602890522654983	0.00995440953986238	0.000548159839938212	0.969211300600902	0.000256793876470024	0	0.80299241929487	0.66129466879462
BCRF1_3&EN_13914_545_NL_Ep	0.014755936424995	0	0.00263313016168142	0.00425285810648583	0.01689480357197	0.000576849047594256	0.960669932374779	0.000216490312494035	0	0.790934260307487	0.672021966305432
BCRF1_3&EN_13916_545_DCIS_Ep_2	0.000465956253697085	0.000570002918011942	0.00283010480925891	0.0435622074492682	0.0194440790628169	0.00020808364639102	0.932919565860556	0	0	0.578316398792565	0.819177572919874
BCRF1_3&EN_13918_545_LVI_Ep	0.000229100403915825	0.000128018968991303	0.000268650084167938	0	0.00346393504357251	0.000396134064314061	0.995426776899227	8.73845358112508e-05	0	0.617055397969842	0.792857217693226
BCRF1_3&EN_13920_544_MC_Ep	0.0128834377934692	0	0.00172445027256189	0.0473749409352345	0.10602638981464	0.000362067734832323	0.831529648406873	9.90650423895913e-05	0	0.765888344448218	0.706311213098156
BCRF1_3&EN_13922_544_NL_Ep	0.0328798144933492	0	0	0.0152422096116614	0.0451621510836538	0.000636525072476888	0.905784762097947	0.000294537640912063	0	0.696088080731435	0.746830966837654
BCRF1_3&EN_13924_544_DCIS_Ep_1	0	0	0	0	0.00143976692312598	0	0.998560233076874	0	0	0.686566296696667	0.74438728087629
BCRF1_3&EN_13926_544_DCIS_Ep_2	0.0174121852745685	0.00175972306735941	0.000879920128825061	0.0317253906767715	0.00236624135992877	0.000426942467136365	0.945275975072891	0.000153621952519576	0	0.554822472601291	0.833895050102157
BCRF1_3&EN_13928_544_IBC_Ep	0.0195413493993214	0.000372022996129184	0	0.0935030076495613	0.00225252070921981	0.000361734701951523	0.883969364543817	0	0	0.612397572197772	0.796732640422024
BCRF1_3&EN_13930_544_DCIS_Ep_3	0.0311396372016203	0	0	0.0465648462797814	0.00554931049597952	0.000406508968517013	0.916339697054102	0	0	0.558307574859031	0.831996018251695
BCRF1_3&EN_13932_543_CCH_Ep_1	0.00093487571881839	0.000459842579432165	0	0.0214590409183701	0.0171316453441042	0.000485916478073033	0.959229468736498	0.000299210224704293	0	0.734495945189253	0.712771433444453
BCRF1_3&EN_13934_543_CCH_Ep_2	0.00689253423998376	0.000131511416382222	0	0.0344289633439292	0.0295224394552415	0	0.928468156347483	0.000556395196980805	0	0.729945519544026	0.71889033613427
BCRF1_3&EN_13936_568_AM_Ep	0.00141050487045613	0	0.000135315213742963	0	0.0365281638115939	0.000484207994776233	0.961441808109431	0	0	0.389142558787439	0.931082199929108
BCRF1_3&EN_13938_568_NL_Ep	0.00925368385556434	0	0.000538019763566845	0.00561123678388331	0.0119954063658817	0.000560369717678716	0.971893293697495	0.000147989815930074	0	0.718012313784887	0.72439708418831
BCRF1_3&EN_13940_568_IBC_Ep	0	0	0	0.124602658843206	0.00624694770842727	0.00047614162021391	0.86854108206619	0.000133169761963592	0	0.702662338031101	0.731793785367116
BCRF1_3&EN_13942_568_DCIS_Ep	0	0	0	0	0.00127244119118341	0.000115505761328949	0.998612053047488	0	0	0.809540193450929	0.650163094416265
BCRF1_3&EN_13944_569_CCC_Ep	0.0135721075828479	0	0	0.0374553273595554	0.00492093715875367	0	0.943996705872615	5.49220262276836e-05	0	0.640588895845129	0.77857326980579
BCRF1_3&EN_13946_570_CCC_Ep_1	0	0	0	0	0.00463073305944313	0	0.995369266940557	0	0	0.705751726296716	0.730836711791612
BCRF1_3&EN_13948_570_IBC_Ep	0	0	0	0.0365117261813531	0	0	0.963488273818647	0	0	0.690836101390469	0.742374163688988
BCRF1_3&EN_13950_570_DCIS_Ep	0	0	0	0	0.00183044175783816	0	0.998169558242162	0	0	0.588639778032057	0.811639927191939
BCRF1_3&EN_13952_570_ADH_Ep_1	0.00126347949829455	0	0	0	0.0118367135772001	0.000109793635222307	0.986707069580429	8.29437088538772e-05	0	0.713468199558615	0.726202550701882
BCRF1_3&EN_13954_570_NL_Ep	0.0130961487908497	0	0.00506131619682436	0.068194215772844	0.0866030189124223	0.00103584944377676	0.825402463150344	0.000606987732938789	0	0.701075462013127	0.746795033639941
BCRF1_3&EN_13956_570_CCC_Ep_2	0.000236035357603124	0	0.000206652047435739	0.000593975049612651	0.00316291839273887	0	0.99568224633255	0.000118172820059735	0	0.712403747404522	0.725909060880513
BCRF1_3&EN_13958_570_CCH_Ep	0.000308321576802838	0	0	0	0.00956164783172364	0.00045963404837976	0.989511310062796	0.000159086480297466	0	0.679582219354587	0.750205266443924
BCRF1_3&EN_13960_570_ADH_Ep_2	0	0	0	0.00235771098990881	0.00204062213365274	0.000294411522692946	0.995230346418018	7.69089357277092e-05	0	0.6678014884666	0.757909506910399
BCRF1_3&EN_13962_569_IBC_Ep	0.00202746913146547	0	0	0.110109595719662	0.00725242966775879	0	0.880610505481114	0	0	0.657770176657418	0.764802364831812
BCRF1_3&EN_13966_567_ADH_Ep	0.00402240822468634	0	0	0.109835637656763	0.0053767309269217	0.000114805778212588	0.88055978611513	9.06312982865003e-05	0	0.766241404868079	0.685744628110461
BCRF1_3&EN_13968_567_DCIS_Ep	0.0197031181328795	0	0	0.0738027789273904	0.00747494833865404	0.000382797434297353	0.89857165761352	6.46995532589009e-05	0	0.691206977480431	0.744809509092307
BCRF1_3&EN_13970_567_IBC_Ep	0.026207165709409	0	0	0.188877602612075	0.00549801984068428	0.000880205140694847	0.778537006697137	0	0	0.669200345279066	0.75233269032627
BCRF1_3&EN_13972_567_NL_Ep	0.0217214444496507	0	0.00132360725210441	0.0336779757125513	0.0426615520207908	0.000423660027906935	0.900109142531932	8.26180050641971e-05	0	0.720707383062179	0.72928614695747
BCRF1_3&EN_13974_569_NL_Ep	0	0	0	0	0.00256327602556461	0	0.997436723974435	0	0	0.661932735035941	0.761947104402458
BCRF1_3&EN_13976_565_EN_Ep	0.00270831583974746	0	0	0.0417859767685852	0.0029593280440043	0.000205653774050931	0.952340725573612	0	0	0.67357949956683	0.755129679963556
BCRF1_3&EN_13978_565_DCIS_Ep	0.0888337223503707	0.00012554894772155	0	0	0.00364436007529649	0.000495763326833185	0.906775587799806	0.000125017499971677	0	0.633495900556426	0.787459114752044
BCRF1_3&EN_13980_565_NL_Ep	0.0715889280960517	0.002958313457586	0.0139451846896755	0.0458601876184164	0.0616528770765606	0.000883919558399063	0.803022562240666	8.80272626442399e-05	0	0.650847552547898	0.783544043679782
BCRF1_3&EN_13982_561_DCIS_Ep	0	0	0	0.0819594993768274	0.0170470899470328	0.000765157599017791	0.89966328576145	0.000564967315671798	0	0.524186137198181	0.852370900192195
BCRF1_3&EN_13984_561_IBC_Ep	0	0.00217793356387053	0	0.101091557206649	0.0166365048555217	0.000607450118920241	0.878885710747774	0.000600843507264471	0	0.582907562983124	0.815467904532708
BCRF1_3&EN_13986_561_NL_Ep	0.0172228962103035	0	0.000483855499887084	0.0687441665723583	0.00530336079614123	0.000323220064806593	0.907826376871166	9.61239853376206e-05	0	0.805813313048464	0.660285766341683
BCRF1_3&EN_13987_562_DCIS_Ep_1	0.0196147605757156	0	0	0.00552653367057787	0.0229508347578894	0.000389650312795237	0.951400120112688	0.000118100570333792	0	0.719141901927302	0.726178832779748
BCRF1_3&EN_13989_562_NL_Ep_1	0.0377617580804825	0.000613203915963474	0	0.0187455517331766	0.0266990031967204	0.000841037153239154	0.914773467730079	0.000565978190339258	0	0.777523960978478	0.68886563725734
BCRF1_3&EN_13991_562_DCIS_Ep_2	0.00960106299555722	0	0	0	0.00306170021347326	0.000154722988556485	0.987182513802413	0	0	0.672168504570464	0.755643039830442
BCRF1_3&EN_13993_562_NL_Ep_2	0.0418819454470542	0	0	0	0.0194315335868622	0.000280640400344373	0.93830029333863	0.000105587227109017	0	0.758402756786983	0.700397460762994
BCRF1_3&EN_13995_563_NL_Ep	0.0588418433243689	0.0122455226963085	0.00131033059849251	0.000368855313994216	0.00972783616719015	0.000574814631988252	0.916682122233852	0.000248675033805268	0	0.732427779720471	0.722201610998012
BCRF1_3&EN_13999_563_EN_Ep	0.0190771482370731	0	0	0.00553809714493232	0.0091499318570213	0.000545652265789147	0.965689170495184	0	0	0.714697704123783	0.727550087650189
BCRF1_3&EN_14001_553_DCIS_Ep	0	0	0	0	0.00138282370211274	0	0.998617176297887	0	0	0.519059058722952	0.856204057104833
BCRF1_3&EN_14003_553_IBC_Ep	0	0	0	0.0660445927080823	0.00166987142191571	0.000587100378837827	0.931236215615904	0.000462219875259988	0	0.789087775219013	0.669503167486956
BCRF1_3&EN_14005_553_NL_Ep_1	0.000117117339326292	6.87876387700211e-05	0	0.0473772213569972	0.00246773876805569	0.000389293973473004	0.949579840923378	0	0	0.796380163015659	0.663900246381108
BCRF1_3&EN_14007_553_EN_Ep	0.00169493615940623	0.00053860762621207	0	0.0175274436462978	0.0028122449779106	0	0.97729903525689	0.000127732333283564	0	0.731714865262368	0.712758599986092
BCRF1_3&EN_14009_553_AM_Ep	0.00360681433962938	0	0	0.00508866211546853	0.00323310595105002	0.000178357488733371	0.987893060105119	0	0	0.692801583795732	0.740717246590802
BCRF1_3&EN_14011_553_NL_Ep_2	0.00064944493057828	0.000427912515890685	0	2.16983475375889e-05	0.00470569929433717	0.000239516874679436	0.993794915899542	0.000160812137435077	0	0.640572232153301	0.777000973238961
BCRF1_3&EN_14012_560_CCC_Ep	0.000446067808928075	0	0	0.0600946658077104	0.016581881679803	0.000195645224388968	0.92268173947917	0	0	0.881916461558793	0.596135223940208
BCRF1_3&EN_14014_560_AM_Ep	0.000232110771939446	0	0	0.0348964235660916	0.0322687047473596	1.38066048662543e-05	0.932588954309743	0	0	0.447828508197246	0.897460101369529
BCRF1_3&EN_14016_560_NL_Ep_1	0.0196795634868682	0	0.00132296984698639	0.0224424233375131	0.0215953307297142	0.000412307667121646	0.934410010110194	0.000137394821602677	0	0.815464099930127	0.656102536668399
BCRF1_3&EN_14018_560_NL_Ep_2	0.0258072003221347	0	0	0	0.00857476192880383	0	0.965618037749062	0	0	0.846587012915748	0.626948984104268
BCRF1_3&EN_14020_560_IBC_Ep_1	0.0587693110256844	0	0	0.0361493140011031	0.0243222877694202	0.000854416804559533	0.879904670399233	0	0	0.668039280886514	0.766132069667448
BCRF1_3&EN_14022_560_SA_Ep	0.00431701182620749	0	0	0.015248893942796	0.0061809619343451	0.000351777889612055	0.973781698852163	0.000119655554876697	0	0.861943774423114	0.609899365133988
BCRF1_3&EN_14024_560_NL_Ep	0.015410965272272	0.00121092618826504	0.000174282306737714	0.00421418258985665	0.0259529387560959	0.000366035213482005	0.952511728476103	0.000158941197187354	0	0.774753355786439	0.685721762435804
BCRF1_3&EN_14025_560_IBC_Ep_2	0.0222275246135651	0	0	0.0861668397355164	0.0458643785579956	0.000533135149184211	0.845028148453497	0.000179973490241716	0	0.684840758146866	0.752736244684144
BCRF1_3&EN_14027_572_IP_Ep	0.00550962687946121	0	0	0	0.0210088187764623	0.000131623127257374	0.973224727413245	0.000125203803574449	0	0.745709975215203	0.70430163726979
BCRF1_3&EN_14028_572_UDH_Ep	0.0244455290470354	0	0	0.0210881222159961	0.031707891716329	0.000540190786902965	0.921633335023558	0.000584931210178176	0	0.751864469355968	0.705858849901582
BCRF1_3&EN_14034_572_IBC_Ep	0.0117620957995971	0	0	0	0.00430706535071313	0.000532475211995058	0.983267183284788	0.00013118035290653	0	0.659902420955465	0.764491826667039
BCRF1_3&EN_14036_571_NL_Ep	0.0402649107291373	0.00125104985998842	0	0	0.0204822640976714	0.000248168119415286	0.937753607193788	0	0	0.807723144337449	0.663986521924057
BCRF1_3&EN_14038_571_EN_Ep	0.234146421325009	0.0277037153666995	0.0174075174466065	0.0200178660406925	0.0321865795212854	0.000254100972201623	0.668283799327505	0	0	0.714865324742825	0.760100861292139
BCRF1_3&EN_14040_571_DCISw_Ep	0.0792990735101421	0.00390067380469881	0.00350126298837792	0.0551405424034054	0.0222063896198402	0	0.835952057673536	0	0	0.722551434858901	0.733930271778708
BCRF1_3&EN_14042_571_DCIS_Ep	0.0750606853227269	0.00152779309480102	0.000841273055116083	0	0.0101113237266261	0.000381964135425523	0.911937189197135	0.000139771468169608	0	0.676403154741443	0.759798123475629
BCRF1_3&EN_14044_571_IBC_Ep_1	0.0751922365258996	0.0092962928966696	0.00383321888432667	0.0516564227271262	0.0115817912348258	0.000498142072309632	0.84782793613344	0.000113959525402837	0	0.734194682094544	0.725354665488579
BCRF1_3&EN_14046_571_IBC_Ep_2	0.0360713684174784	0.0013086815460569	0.00103582530919518	0.0919311193966394	0.0101865741512604	0.000412492841915711	0.858854967089148	0.000198971248306162	0	0.731080964034305	0.718782529621223
BCRF1_3&EN_14048_566_IBC_Ep	0.179702474122365	0.0172044102036927	0.000656287929047165	0.00341268140418182	0.00648492569798878	0.00116759212558212	0.791143740938093	0.000227887579049889	0	0.559517087033017	0.836422245413283
BCRF1_3&EN_14050_566_DCIS_Ep	0.0854017206658113	0.00388579503001563	0.00209940963024395	0	0.0269935795680753	0.00105603271215001	0.880025740142095	0.000537722251609099	0	0.708499675614147	0.742730551932711
BCRF1_3&EN_14052_566_UDH_Ep	0.0690072660056764	0	0.000507215788344328	0	0.0051491256651639	0.000336806491669643	0.924999586049146	0	0	0.687999436712348	0.750765019766801
BCRF1_3&EN_14054_566_CCC_Ep_1	0	0	0.000518453910003406	0	0.004357952071891	0	0.995123594018106	0	0	0.743947806098813	0.702489124565937
BCRF1_3&EN_14056_566_CCC_Ep_2	0	0	0	0.0178889128891667	0.00127257801619713	0	0.980838509094636	0	0	0.656458339762391	0.766212569884994
BCRF1_3&EN_14058_566_AM_Ep	0.000115735740486058	0	0	0	0.00338149830792293	0.000186257680891684	0.99627296965929	4.35386114097859e-05	0	0.401938297286513	0.926235997601501
BCRF1_3&EN_14060_566_NL_Ep	8.2395190278301e-05	0.000157464859922345	0	1.9199959598845e-06	0.0024430928113743	0.000323513938862346	0.996915314590948	7.62986126550848e-05	0	0.779895638243295	0.674381753052765
BCRF1_3&EN_14062_564_DCIS_Ep	0.02556917317146	0.00016949913724206	0	0.0284699509005462	0.0110184602704688	0.000642264550302798	0.933670234207346	0.000460417762633857	0	0.634251187974033	0.784014328146672
BCRF1_3&EN_14064_564_HP_Ep	0.115925951945474	0.00693345219841692	0.0035189474952398	0.0842417110670771	0.0863541753912419	0.00165040357353812	0.700021251840022	0.00135410648899035	0	0.682245690506294	0.769754496938
BCRF1_3&EN_14066_564_NL_Ep	0.054278392324589	0	0.00243327370129557	0.00891300217015798	0.0351886294042975	0.00110773852183341	0.897222025058095	0.000856938819731179	0	0.613309074845258	0.800609685840903
